Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer
2385,Which law states that the rate of effusion of a gas is inversely proportional to the square root of its molar mass?,Avogadro’s Law,Charles's Law,Boyle’s Law,Graham’s Law,D
2386,The most splendid and magnificent constellation in the sky is:,Orion,Columba,Canis Major,Taurus,A
2387,Which of the following cannot travel through a vacuum?,Light,Radiation,Heat,Sound,D
2388,Acid rain is mainly caused by emissions of ____ into the atmosphere.,Sulfur dioxide and nitrogen oxides,Nitrogen oxide and potassium nitrate,All of these,None of these,A
2389,The point that lies directly above the source of an earthquake is known as the:,Gravitational Center,Geological Center,Epicenter,Earthquake Center,C
2390,What is the average age of a horse?,20-25 years,25-30 years,30-35 years,35-40 years,B
2391,The energy stored in coal is classified as:,Potential Energy,Kinetic Energy,Chemical Energy,Electrical Energy,C
2392,Which of the following elements are present in all proteins?\n1.Carbon 2. Hydrogen\n3.Oxygen 4. Nitrogen,2 and 3,"1, 2, and 4","1, 3, and 4","1, 2, 3, and 4",D
2393,Which gas is used with helium in making gas lasers and is also well-known for its use in lighting?,Neon,Argon,Fluorine,Nitrogen,A
2394,Horticulture is a branch of science dealing with:,"The cultivation of flowers, fruits, vegetables, and ornamental plants.",The description of individual cultures.,"The origin, distribution, and distinguishing characteristics of the races of mankind.",The study of animal behavior.,A
2395,What is a disease?,A disorder of structure in a non-living thing,A disorder of structure or function in a body,Both A and B,None of these,B
2396,Which of these is not a primary region of the spinal cord?,Thoracic,Pelvic,Lumbar,Cervical,B
2397,The movement of tectonic plates may cause the eruption of a volcano.,Right,Wrong,Ambiguous,No idea,A
2398,Wind energy is a form of ____ energy.,Kinetic,Mechanical,Potential,Transverse,A
2399,The green color of leaves is due to the presence of:,Metallic ions,Hemoglobin,Iron,Chlorophyll,D
2401,"In a fission nuclear reaction, a heavy nucleus breaks up into smaller nuclei. In contrast, when two or more lighter nuclei fuse to form a heavier nucleus, the reaction is called a:",Chemical reaction,Nuclear reaction,Fission nuclear reaction,Fusion nuclear reaction,B
2402,Which DNA triplet (template strand) codes for valine?,CTT,AGU,CAT,AAT,C
2404,A unit of length equal to the average distance between the Earth and the Sun is called a(n):,Light-year,Astronomical unit,Parsec,Parallax,B
2405,The electron was discovered by?,J.J. Thomson,Yuri Gagarin,James Maxwell,Michael Faraday,A
2407,"Penicillin, an antibiotic, is obtained from a:",Fungus,Virus,Flowering plant,Bacterium,A
2408,A(n) ____ is a bond formed by the complete transfer of an electron from one atom to another.,Ionic bond,Covalent bond,Metallic bond,Coordinate covalent bond,A
2410,The planet that is easily visible from the Earth is:,Jupiter,Mars,Venus,Mercury,C
2411,Rectified spirit contains alcohol of about:,80 percent,95 percent,70 percent,85 percent,B
2412,The optical fibers used in fiber optics are made of:,Glass,Plastic,Copper Particles,None of these,A
2413,Who introduced the mobile phone for the first time in 1973?,Robert Hooke,D. Rutherford,Martin Cooper,John Surd,C
2414,Which piece of equipment found in cars and other commercial vehicles was originally designed by Mary Anderson in 1902?,Windscreen wipers,Power steering,Power window,Air bag,A
2415,"The cytoplasm contains several types of structures, which are called:",Protoplasm,Nucleus,Cytochromes,Organelles,D
2416,The steering of a car involves:,A single force,Two forces acting in the same direction,Two forces acting along different lines and in opposite directions,A pair of forces acting along the same line and in opposite directions,C
2417,What is the body temperature of a normal man?,21.7°C,98.6°F,37.0°C,81.1°C,C
2418,Which gas is 80 times more potent than CO2?,Sulfur hexafluoride,Methane,Nitrogen,None of these,B
2419,Who invented the safety pin in 1829?,Walter Hunt,Michael Faraday,Alexander Fleming,Joseph Thomson,A
2420,A bomb is dropped at a point from a moving airplane. The pilot observes that:,The bomb traverses a curved path and falls some distance behind that point,The bomb traverses a curved path and falls some distance ahead,The bomb drops vertically downward,The bomb remains stationary in the air for some time,C
2421,The disease in which bronchial tubes become narrow due to spasms of bronchial muscles is called:,Influenza,Asthma,Diphtheria,None of these,B
2422,The 'Ring of Fire' refers to the ring of volcanoes present in the:,Ring of earthquakes,Five permanent members of the UN,Circum-Pacific seismic belt,Five continents,C
2423,The nearest star to planet Earth is:,Rigel,Sun,Canopus,Betelgeuse,B
2424,A carrot is a good source of Vitamin ____.,Vitamin A,Vitamin B,Vitamin D,Vitamin C,A
2426,The liver is a part of the gastrointestinal tract.,Right,Wrong,Ambiguous,No idea,B
2427,Veins differ from arteries in having:,Thicker walls,Strong walls,Valves,All of these,C
2429,Halley’s Comet is visible after every:,76 years,84 years,365 years,1000 years,A
2430,A ball is thrown vertically upwards. The acceleration due to gravity is:,9.8 m/s² downward,9.8 m/s² upward,0.0 m/s² upward,-9.8 m/s2 upward,A
2432,Which gas is used to extinguish fire?,Carbon dioxide,Carbon dioxide & Nitrous Oxide,Methane,Nitrous Oxide,A
2433,Which among the following is the best conductor of electricity?,Copper,Silver,Aluminium,Steel,B
2435,Cusec (cubic foot per second) is a unit of:,Flow rate,Time,Distance,Mass,A
2436,A ______ connects muscle to bone.,Cartilage,Ligament,Tendon,Disc,C
2437,How many grams are there in one carat?,0.200 grams,0.225 grams,0.250 grams,0.275 grams,A
2438,Long-sightedness (hyperopia) can be corrected by using a ______ lens.,Diverging,Concave,Convex,None of these,C
2439,Bauxite is an ore of ____.,Carbon,Aluminum,Both A and B,None of these,B
2440,Sedimentary rocks are often:,Volcanic,Porous,Hard,Rough,B
2441,The Earth takes ____ to rotate once on its axis.,8.64 x 10⁴ sec,6.64 x 10⁴ sec,10.64 x 10⁴ sec,12.64 x 10⁴ sec,A
2442,How many ounces are equivalent to 1 tola?,0.93 ounces,0.41 ounces,1.16 ounces,2.83 ounces,B
2443,Basidiospores are considered to be a major source of:,Water-borne allergens,Animal faeces,Airborne allergens,A bio-weapon,C
2444,"Frederick Banting, a Canadian physiologist, was famous for being the co-discoverer of what?",Ibuprofen,Penicillin,Insulin,Aspirin,C
2445,"Hemostasis, a process to prevent and stop bleeding, is made up of:",Starch,Amylase,Lipase,None of these,D
2446,The temperature of the atmosphere near the Earth's surface is warmed through a natural process called the:,Radiated Temperature effect,Global heating effect,Heartwarming effect,Greenhouse effect,D
2447,"In the manufacture of safety matches, which of the following materials are used to coat the two sides of the matchbox? 1. Red phosphorus 2. Potassium chlorate 3.Glass powder 4.Gum Select the correct answer from the codes given below:",1 and 3,"1, 2 and 4","2, 3 and 4","1, 3 and 4",D
2448,A matter can exist in which of the following forms?,Liquid,Solid,Gas,All of these,D
2449,"Jaundice is a symptom often caused by diseases affecting the liver, such as those caused by a:",Fungus,Virus,Bacterium,Protozoan,B
2450,Which of the following elements is not present abundantly in the Earth’s crust?,Radium,Aluminum,Silicon,Carbon,A
2451,Study of the evolution of man as an animal:,Chronology,Anthropology,Archaeology,Ethnology,B
2452,A parsec is a unit of:,Power,Distance,Time,None of these,B
2453,The most splendid and magnificent constellation in the sky is:,Canis Major,Orion,Taurus,None of these,B
2454,Which of the following is both an endocrine and an exocrine gland?,Thyroid,Pancreas,Parathyroid,All of these,B
2455,Sound of a frequency below 20 Hz is:,Infrasonic,Supersonic,Ultrasonic,Audiosonic,A
2457,Fluorescent tubes are fitted with a choke. The choke coil:,Steps up the line voltage,Steps down the line voltage,Reduces current in the circuit,Chokes low-frequency currents,C
2458,What does LED stand for:,Low Emission Diode,Light Emitting Diode,Low Energy Device,Laser Energy Display,B
2460,A man is ordering a lens to use as a reading glass. He should order:,A large convex lens with a short focal length,A large convex lens with a long focal length,A large concave lens with a short focal length,None of these,A
2461,How many bones are there in an adult human being?,206 bones,250 bones,306 bones,356 bones,A
2463,A decibel is a unit of:,Sound,Light,Heat,Electricity,A
2464,The energy needed to fuel the essential body processes at rest is called:,Essential nutrient level,Basal metabolism,Recommended daily allowance,None of the above,B
2466,The largest latitude circle on Earth is the:,Tropic of Capricorn,Equator,Tropic of Cancer,Arctic Circle,B
2467,The Diamer-Bhasha Dam is being constructed on the:,River Sutlej,River Jhelum,River Chenab,Indus River,D
2468,Which of the following is the largest planet?,Jupiter,Neptune,Saturn,Mars,A
2469,An extremely small piece of silicon on which integrated circuits are fabricated is called a:,Hollerith Code,Chip,Feed,Card reader,B
2470,Choose the correct combination,Typewriter: Remington,Dynamite: Dunlop,Evolution: Darwin,Aeroplane: Harvey,C
2471,The part of the cell which is essential for protein synthesis is the:,Chloroplast,Ribosomes,Golgi bodies,Chromosomes,B
2472,Fresh fruits and vegetables contain more:,Proteins,Fats,Vitamins and water,Carbohydrates,C
2473,Night blindness is due to a lack of which vitamin?,Vitamin A,Vitamin B,Vitamin C,Vitamin D,A
2474,A person whose blood has a reduced capacity to deliver oxygen to tissues suffers from:,Hemophilia,Sickle cell anemia,Color blindness,Hypoxemia,B
2475,Which of the following is responsible for the largest amount of oxygen production on Earth?,Algae,Trees,Peat bogs,None of the above,A
2476,Which of the following is a water-soluble vitamin?,Vitamin A,Vitamin D,Vitamin K,Vitamin C,D
2477,The law of magnetic induction was proposed by:,Michael Faraday,Ernest Rutherford,Clerk Maxwell,Niels Bohr,A
2478,The disease called 'lockjaw' is:,Arthritis,Hyperopia,Tetanus,None of these,C
2479,The most abundant element in the Earth's crust is:,Oxygen,Nitrogen,Silicon,Aluminum,A
2480,Which one of the following reactions happens on the Sun?,Nuclear fission of uranium and plutonium,Nuclear fission of hydrogen into helium,Nuclear fusion of hydrogen into helium,Nuclear fusion of helium into hydrogen,C
2482,The human eye is sensitive to which color (light)?,Red,Blue,Green,none of these,C
2483,A mixture of two metals is called an:,Dispersion,Alloy,Ore,Composite,B
2485,"The principle used in radar is the same as that of Sonar. In radar, we use radio waves, whereas in sonar we use:",Red waves,Infrared waves,Ultrasonic waves,Supersonic waves,C
2486,Water is heated in a kettle. The water inside is heated by convection. A person sitting near the fire receives heat by:,Conduction,Convection,Radiation,Reflection,C
2488,"What does ""tsunami"" mean in Japanese?",Tidal wave,Harbor wave,Killer wave,Century wave,B
2489,"Less than one percent of Earth's water is fresh water, but the oceans contain ____ percent of the Earth's water.",87 percent,97 percent,77 percent,99 percent,B
2491,The ability of metals to be drawn into thin wire is known as:,Ductility,Malleability,Sonority,Conductivity,A
2492,A small pouch containing silica gel is often found in bottles of medicine in tablet or powder form because silica gel:,Kills bacteria,Kills germs and spores,Absorbs moisture,Absorbs all gases present inside the bottle,C
2494,"When a cat leaps for its prey, the chemical energy present in its muscles is converted to:",Potential energy then to light energy,Chemical energy to mechanical energy,Electrical energy then to heat energy,Heat energy then to nuclear energy,B
2495,A mixture of minerals formed naturally in the Earth is known as a:,Rock,Crystal,Mineral,Molecule,A
2496,In which system of units are gas bills often charged in some regions?,BTU,CNG,CGS,SI,A
2497,Which of the following letters is not a symbol for an element in the periodic table?,J,N,K,X,A
2498,A monsoon is caused by:,The revolution of the Earth,Seasonal reversal of winds,A rise in temperature,Rainforests,B
2499,The sensation of touch on the skin is primarily perceived by nerve endings in the:,Epidermis,Dermis,Endodermis,None of these,B
2501,It is dangerous to sleep under trees at night because plants give out:,Carbon dioxide,Oxygen,Nitrogen,Hydrogen,A
