Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer
1887,"Minor crops, consisting of pulses, potatoes, onions, chilies, garlic, etc., account for approximately _______ of the value added in agriculture.",7 percent,10 percent,14 percent,18 percent,B
1888,For how many rupees did Gulab Singh sell Kashmir?,6.5 million,7.5 million,8.5 million,None of these,B
1889,The Battle of Kannauj in 1540 was fought between:,Sher Shah Suri and Humayun,Sher Shah Suri and Hindal,Sher Shah Suri and Mewat,None of these,A
1890,Iran & Pakistan established diplomatic relations on,on 5 August 1947,on 6 August 1947,on 22 Aug 1947,on 15 August 1947,C
1891,What is the main condition of the Shimla Agreement?,Third-party mediation,Bilateralism (resolving issues bilaterally),UN intervention,Joint military control,B
1892,The largest earth-filled dam of the world is?,Tarbela,Warsak,Mangla,None of these,A
1893,"In the Lucknow Pact (1916), what portion of representation was granted to Muslims in legislative councils?",1 by 2,1 by 3,1 by 4,1 by 5,B
1894,When did the Simla Conference start in 1945?,45822,45833,45852,45877,B
1895,The development package announced by PM Imran Khan for Gilgit-Baltistan was for:,350 billion,360 billion,370 billion,None of these,C
1896,In which century the British began to come to the Indian Subcontinent?,In the 15th century,In the 16th century,In the 17th century,None of these,C
1897,Five Thousand Years of Pakistan” was written by?,Stanley Wolpert,R. E. M. Wheeler,K. K. Aziz,None of these,B
1899,The third Prime Minister of Pakistan was:,Chaudhry Muhammad Ali,Muhammad Ali Bogra,Ibrahim Ismail Chundrigar,Khawaja Nazimuddin,B
1900,When were the Shalimar Gardens established?,1642,1672,1700,None of these,A
1902,“Sassi Punnhun” is a love story of:,Siraiki,Punjabi,Sindhi,Pushto,C
1903,The British destroyed the local industries after the 1857 War of Independence by:,Imposing heavy taxes,Closing small industries,Banning all types of imports,Expelling the skilled workers,A
1904,The white strip in the flag of Pakistan represents ______________.,Minorities,Muslim Majority,Both A & B,None of the Above,A
1905,When did Lord Mountbatten arrive in Delhi as the new Viceroy of India?,"On February 22, 1947","On March 22, 1947","On April 22, 1947","On May 22, 1947",B
1906,Why did Afghanistan oppose Pakistan's membership in the UN?,Durand Line,Indian Pressure,Insurgency,None of these,A
1908,The Kerry-Lugar Bill authorized non-military aid to Pakistan for a period of:,2008-2012,2010-2012,2010-2014,None of these,C
1909,Who led the Simla Deputation in 1906?,Sir Agha Khan,Sir Syed Ahmed Khan,Nawab Mohsin-ul-Mulk,None of these,A
1911,Which organization is considered the first Muslim political body to represent the Muslims of the subcontinent as a whole?,Anjuman-e-Mussalmanan-e-Hind,The Central National Muhammadan Association,Urdu Defence Association,None of these,C
1912,"Ch. Rehmat Ali, who coined the name Pakistan, is buried in:",Canterbury,Cambridge,Jerusalem,Manchester,B
1914,"Who is the author of the book ""Struggle for Pakistan""?",Ayesha Jalal,K. K. Aziz,Shahid Rafique,None of these,A
1915,Which pass connects Dir and Chitral?,Gomal Pass,Lowari Pass,Dargai Pass,Bolan Pass,B
1917,"After the FATA merger was fully implemented, the number of seats in the ""Senate of Pakistan"" was set at ________.",63,87,100,96,D
1918,Which instruments are made in Taxila Engineering Works?,Tanks and Missiles,Guns,Aircraft,None of these,A
1919,Which of the following crops belongs to the category of the minor crop?,Wheat,Sugarcane,Masoor,Cotton,C
1920,Sher Shah Suri died in 1545 from what cause?,Assassination,A fall from his horse,An accidental gunpowder explosion,Illness during a campaign,C
1921,The social code of conduct of Pashtun people is called:,Pashtunwali,Pashtun Constitution,Pashtun Structure,None of these,A
1922,The Shalimar Gardens were constructed by Shah Jahan in ____________.,In 1640,In 1642,In 1644,None of these,B
1923,Approximately what proportion of Pakistan's total land area is covered by forests?,5 percent,6 percent,3 percent,2 percent,A
1924,Who becomes the acting President if the presidential seat becomes vacant in Pakistan?,The Chairman of the Senate,A person decided by the Federal Government,The Speaker of the National Assembly,A person chosen through polling in Parliament,A
1925,NA stands for ________.,National Army,National Academy,National Assembly,National Assets,C
1927,“Maritime” is a security agency of which country?,China,France,Germany,Pakistan,D
1928,What is the name of the border between Pakistan and Afghanistan?,Line of Control,Oder-Neisse line,Durand Line,None of these,C
1930,The Shandur Polo Festival is held every year in which month?,May,June,July,None of these,C
1931,Who was the first Speaker of the Sindh Assembly in 1937?,G.M. Syed,Dewan Bahadur Hiranand Khemchand,Sir Shahnawaz Bhutto,Muhammad Ayub Khuhro,B
1933,Which community was in the majority in Kashmir at the time of independence?,Muslims,Hindu,Dalit,None of these,A
1934,When did Pakistan become a full member of the Shanghai Cooperation Organisation (SCO)?,"On June 9, 2017","On July 8, 2018","On August 8, 2016",None of these,A
1936,"Pakistan’s first labor policy was devised in________, in which May 1 was declared an official holiday.",In 1970,In 1971,In 1972,In 1973,C
1937,Which Indian personality received the award of Nishan-e-Pakistan?,Jawaharlal Nehru,Morarji Desai,Lal Bahadur Shastri,None of these,B
1938,The ancient port city of Banbhore is famous for the folk tale of _________.,Heer Ranjha,Sassui & Punnhun,Sohni Mahiwal,Noori Jam Tamachi,B
1939,Shahid Khaqan Abbasi was the _________ Prime Minister of Pakistan.,18th,19th,20th,21st,A
1940,Chilam Joshi is the festival of:,Dir,Kalash,Skardu,Hunza,B
1941,The total length of the Siachen Glacier is:,69 km,70.5 km,Approximately 76 km,72.5 km,C
1942,General Musharraf took a vote of confidence from the National and Provincial assemblies on ___________.,"On January 1, 2004","On January 12, 2001","On March 13, 2002",None of these,A
1943,Who was the first commissioner of Sindh?,M.A. Khuro,Charles Napier,Feroz Khan Noon,Ch. Ghulam Hussain,B
1944,Who presented the C.R. Formula discussed in the 1944 Jinnah-Gandhi talks?,Gandhi,Jinnah,C. Rajagopalachari,Lord Wavell,C
1945,Pakistan won the first and only ICC T20 Cricket World Cup under the captaincy of whom?,Younis Khan,Imran Khan,Shahid Afridi,Ramiz Raja,A
1946,Mehr-un-Nisa was later known as ________.,Nur Mahal,Nur Jahan,Both a and b,None of these,B
1947,Who was the captain of the team which won the Cricket World Cup in 1992?,Miandad,Wasim Akram,Imran Khan,Inzamam-ul-Haq,C
1949,Ahmad Shah Abdali was born in:,Baghdad,Multan,Cairo,None of these,B
1950,The 'Treaty of Friendship' was signed in 1951 between Pakistan and which country?,Afghanistan,Pakistan and Saudi Arabia,Pakistan and Iran,Pakistan and China,B
1952,When was the Battle of Plassey fought?,1727,1749,1757,1773,C
1953,"In the 1973 Constitution, what is the specified minimum age for a person to contest the election to the National Assembly?",25 years,18 years,20 years,30 years,A
1954,"The ""Murree of Sindh"" is ________.",Karoonjar Mountains,Makli Hills,Rohri Hills,Gorkh Hill Station,D
1955,Who abrogated the first constitution of Pakistan (1956)?,Zia-ul-Haq,Sikandar Mirza,Yahya Khan,None of these,B
1956,Lord Dalhousie introduced the principle of:,Subsidiary Alliance,The Doctrine of Lapse,Permanent Settlement,The Rowlatt Act,B
1958,Dar-ul-Uloom Deoband was founded by ________.,Hazrat Haji Abid Hussain,Maulana Zul Faqqar Ali,Maulana Qasim Nanotvi,All of these,D
1959,Stanley Wolpert is popular due to his biography on:,Sir Winston Churchill,Muhammad Ali Jinnah,John F. Kennedy,Benazir Bhutto,B
1961,Who made the design of Pakistan's first stamp ticket?,Sadequain,A.R. Chughtai,Salima Hashim,Ismail Gulgee,B
1962,The first census was conducted in Pakistan in:,in 1948,in 1950,in 1951,in 1961,C
1964,The last major constitution for British India was the ________.,"Government of India Act, 1935",Indian Councils Act of 1892,"Government of India Act, 1919","Indian Councils Act, 1909",A
1965,Who suggested the partition of India plan in the 1917 Socialist International Conference?,Kheiri Brothers,Arya Samaj,Allama Iqbal,Sir Syed Ahmad Khan,A
1967,When was Sui Northern Gas Pipelines Limited (SNGPL) converted into a public limited company?,In June 1961,In July 1962,In January 1963,In January 1964,D
1968,A party must secure _________ seats to form a government in the National Assembly of Pakistan.,148,172,169,116,C
1970,The Karakoram Highway was constructed with the help of:,China,Japan,America,Canada,A
1971,"The Residency of Quaid-e-Azam in Ziarat, where he stayed during the last days of his illness, was built in:",1892,1882,1883,1884,A
1972,Star in Pakistan flag represents:,Knowledge,Wisdom,Courage,All of these,A
1973,Quaid-e-Millat Liaquat Ali Khan was murdered on:,on 16th September 1951,on 16th October 1951,on 16th November 1951,on 16th December 1951,B
1974,The tomb of famous Sindhi Mir Abdul Hussain Sangi is located in___________.,Hyderabad,Larkana,Mitiari,Karachi,C
1975,"On 11th July 1950, Pakistan became a member of __________.",IMF,World Bank,Both A & B,None of these,C
1976,When did the state of Kalat accede to Pakistan?,1947,1948,1949,None of these,B
1977,The total length of the road network in Pakistan is approximately __________.,"260,000 km","271,223 km","292,222 km","331,113 km",A
1978,"In 2016, about _______ Afghan refugees were sent back from Pakistan.",200000,400000,600000,800000,B
1980,The total budget outlay of Pakistan for FY 2017-18 was:,4.5 trillion,5.6 trillion,4.75 trillion,None of these,C
1981,Pakistan's ______ got 5th spot in weightlifting in the Tokyo Olympics 2020:,Yasin Kamran,Babar Tauseef,Talha Talib,None of these,C
1983,"The first Mughal emperor, Babur, died in ________.",In 1520 AD,In 1525 AD,In 1530 AD,None of these,C
1984,What is the height of Broad Peak?,"8,126 meters","8,092 meters","8,075 meters","8,051 meters",D
1986,Who first thought of the possibility of a Muslim republic embracing the present Central Asian states in the northwest of the subcontinent?,Abdul Halim Sharar,Syed Jamal-ud-Din Afghani,Ch. Rehmat Ali,None of these,B
1987,Who is the current governor of the State Bank of Pakistan?,Ashraf Mahmood Wathra,'Dr. Shamshad Akhtar,'Dr. Raza Baqir,None of these,C
1989,Out of how many total provincial seats were the 1937 elections held?,711,1200,1585,1000,C
1990,Pakistan joined the Non-Aligned Movement in _____________.,In 1969,In 1979,In 1989,In 1999,B
1991,When was the separate electorate system for Muslims accepted in India?,1909,1916,1935,1946,A
1992,Ahmed Nadeem Qasmi was not a:,Poet,Novelist,Columnist,Short Story Author,B
1993,Urdu' is a word from which language?,Turkish,Persian,Arabic,Hindi,A
1994,The Non-Cooperation Movement was launched by the Indian National Congress on:,on 5th September 1920,on 6th September 1921,on 7th September 1922,None of these,A
1995,The last constitution of British India was the:,Government of India Act 1919,Government of India Act 1935,Simon Commission Report,Indian Independence Act 1947,B
1996,How many articles were there in the 1956 Constitution?,200 articles,259 articles,254 articles,234 articles,D
1997,__________ was the first Commander-in-Chief of the Pakistan Navy.,Vice Admiral Haji Muhammad Siddique,Vice Admiral Afzal Rehman Khan,Rear Admiral James Wilfred Jefford,Admiral Zafar Mahmood Abbasi,C
1998,The power of the legislative councils in British India was significantly increased by the ___________.,"Minto–Morley Reforms, 1909",Simon Commission Report,3rd Round Table Conference,Gandhi–Irwin Pact,A
1999,"The real name of Ustad Bukhari, the Sindhi-language poet, was _________.",Syed Muhammad Shah,Syed Hashim Shah,Syed Ahmed Shah,Syed Tariq Shah,C
2000,"On 7 July 1972, Sindh announced that the Sindhi language would be used as ____.",National language,Official language,Medium of instruction,None of these,B
2001,After how many years did Pakistan get its first constitution?,5 years,7 years,9 years,11 years,C
2002,The coin 'rupiya' was first issued by:,Akbar,Sher Shah Suri,Alauddin Khilji,Muhammad bin Tughluq,B
2003,Who was the first General Secretary of the AIML?,Nawab Salimullah Khan,Nawab Viqar-ul-Mulk,Hassan Bilgrami,Nawab Mohsin-ul-Mulk,C
2004,The newly constructed Gomal Zam Dam is located in:,Gilgit Baltistan,FATA (KPK),AJK,Balochistan,B
2005,"Name the crop sown on the largest area of Pakistan,",Tobacco.,Sugar cane,Cotton,Wheat,D
2006,Jalaluddin Muhammad Akbar was born in 1542 in which town?,Sirhind,Fatehpur Sikri,Andijan,Umar Kot,D
2008,"In March 1924, who delivered the final blow to the Khilafat Movement by abolishing the Caliphate?",Mahatma Gandhi,Ghazi Mustafa Kamal Pasha,Jawaharlal Nehru,Muhammad Ali Jinnah,B
2009,Which province passed resolution in 1938 for Pakistan:,Punjab,Sindh,NWFP,None of these,B
2011,"""Rabi"" season begins in:",April-June,October-December,January-February,None of these,B
2012,Who was the first Foreign Minister of Pakistan?,Liaquat Ali Khan,Sir Zafarullah Khan,M. A. H. Ispahani,Muhammad Ali Bogra,B
2014,The major source of water in Pakistan is ___________.,Rain,Snow,Lakes,Rivers,D
2015,When did the Congress ministries resign?,22-Oct-1939,14601,17-Nov-1932,11030,A
2017,Prime Minister of Pakistan is entitled to hold his/her office for a term of_______ years.,Six years,Four years,Five years,Three years,C
2018,Who is considered the founder of the All India Muslim League?,Sir Agha Khan,Nawab Salimullah Khan,Syed Amir Ali,Muhammad Ali Jinnah,B
2019,In which year was the Battle of Kannauj fought between Humayun and Sher Shah Suri?,In 1527,In 1530,In 1539,In 1540,D
2020,Ahmad Shah Durrani invaded India against:,Lodhi,Tughlaq,Mughals,None of these,C
2021,How many states are there in the United States of America?,40,45,50,55,C
2022,"______ is an international, American-led military campaign launched following the September 11, 2001 terrorist attacks.",Global war on terror,Countering terrorism,Terrorism program,None of these,A
2023,The Lucknow Pact granted the right of separate electorates to the:,Hindus,Christians,Sikhs,Muslims,D
2024,Who is believed to be the builder of Badshahi Mosque?,Shah Jehan,Aurangzeb,Dara Shikoh,None of these,B
2025,Keenjhar Lake is also called __________.,Birds Lake,Kalri Lake,Jhari Lake,None of these,B
2026,Financial year of Pakistan starts from:,on Jun 30,on 1st July,on Jun 01,on Jul 30,B
2027,"After 22 years of continuous struggle, Prime Minister Imran Khan was elected as ________ Prime Minister of Pakistan.",20th,21st,22nd,23rd,C
2028,When was the District Dir of KPK merged in Pakistan?,In 1949,In 1956,In 1969,In 1973,C
2029,The Nationalization Policy was introduced by:,Ayub Khan,Z.A. Bhutto,Zia-ul-Haq,Pervez Musharraf,B
2030,Who is known as Boom Boom?,Shoaib Akhtar,Shahid Afridi,Muhammad Amir,None of these,B
