Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer
1563,How many Ghazwas (battles in which the Prophet PBUH participated) are there in Islam?,20,12,27,4,C
1564,"After the siege of Banu Qaynuqa, on whose persistent intercession did the Prophet (PBUH) spare their lives and exile them instead?",Ubadah ibn al-Samit (RA),Sa'd ibn Mu'adh (RA),Abdullah ibn Ubayy,None of these,C
1565,"Pilgrimage thereto is a duty men owe to Allah, - those who can afford the journey. This is a:",Hadith Nabawi,Quranic verse,Saying of Ali (RA),Saying of Umar (RA),B
1566,Which prophet is known as Joseph?,Hazrat Yaqoob (A.S.),Hazrat Ayyub (A.S.),Hazrat Yousaf (A.S.),Hazrat Younas (A.S.),C
1567,How many Ayat al-Sajdah are in the Qur'an?,16,14,18,20,B
1568,"The ""Avesta"" is the primary collection of sacred texts of which religion?",Zoroastrianism,Christianity,Buddhism,Hinduism,A
1569,The number of categories of people who are entitled to receive Zakat is:,6,7,8,9,C
1570,Which nation is considered the biggest opponent of Jibreel (AS)?,Hindus,Majoosi,Christians,Jews,D
1571,What is Wuquf-e-Arafat?,The stay in the plain of Arafat,Offering of prayers,The stay at Mina,The stay at Haram,A
1572,"The ""Incident of al-Raji"" took place in retaliation for the killing of which chief by Abdullah ibn Unays (RA)?",Sufyan ibn Khalid al-Hudhali,Abu Rafi' ibn Abi al-Huqayq,Ka'b ibn al-Ashraf,Rifa'ah ibn Zayd,A
1573,What was the religion of Bahira?,Jewish,Infidel,Paganism,Christianity,D
1574,Tawaf-e-Ziyarat is:,Wajib,Farz,Nafil,None of these,B
1575,What is Wuquf-e-Arafat?,The stay in the plain of Arafat,Offering of prayers,The stay at Mina,The stay at Haram,A
1576,Masjid-e-_____ was ordered by Allah to destroy.,Kaffroon,Zirar,Mushrikoon,None of these,B
1577,Who bought the Well of Ruma and dedicated it for the use of the Muslims?,Umar (RA),Abu Bakr (RA),Ali (RA),Uthman (RA),D
1578,"The ""Hafs an Asim"" is the most common `qira'at` (method of recitation) of the Quran in:",Sudan,North Africa,The majority of the Muslim world,The Canary Islands,C
1579,When was Siyam of Ramazan ordered?,in 5 AH,in 7 AH,in 4 AH,in 2 AH,D
1580,"The Ottoman practice of collecting a ""boy tax"" to recruit for the Janissary corps was known as:",Devshirme,Jizya,Timar,Millet,A
1581,The first major fitna (civil war) began with the assassination of which Caliph?,Uthman (RA),Umar (RA),Ali (RA),Abu Bakr (RA),A
1582,Name the first man to issue a regular order to collect and write Ahadith.,Hazrat Umar bin Abdul Aziz (R.A.),Hazrat Usman bin Affan (R.A.),Hazrat Umar bin Khattab (R.A.),Hazrat Ali bin Abu Talib (R.A.),A
1583,Kitab al-Ahwal by Bosworth Smith is a book about:,A. J. Wensinck,Lesley Hazleton,Shanal and Mysticism,Politics and Matter,B
1584,Who was sent to explain the difference between jihad and miracles?,Hazrat Hanzala (RA),Hazrat Jibreel (AS),Harut and Marut,None of these,C
1585,"The ""Takbir"" in Salah refers to the saying of:",Alhamdulillah (Praise be to God),Subhan'Allah (Glory be to God),Allahu Akbar (God is the Greatest),La ilaha ill'Allah (There is no god but God),C
1586,The duration of the storm that occurred in Hazrat Nuh's (A.S.) era was:,8 months,9 months,10 months,6 months,D
1587,Which battle is called Youm-ul-Furqan?,Battle of Uhud,Battle of Badr,Battle of Trench,None of these,B
1589,Adam' is a word from which language?,Hindi,Persian,Syriac,Arabic,C
1590,How much is the rate of Ushr on the produce of artificially irrigated land?,1 by 20,1 by 10,1 by 11,1 by 15,A
1591,"The famous scholar and traveler who wrote the ""Rihla"" covering his extensive journeys across the Islamic world was:",Al-Masudi,Ibn Khaldun,Ibn Battuta,Yaqut al-Hamawi,C
1592,Which angels are appointed to question the dead in their graves?,Munkar and Nakeer (AS),Jibra'il (AS),Mika'il (AS),None of them,A
1593,"The ""Jizya"" was a tax collected from:",Muslim traders,Non-Muslim citizens (Dhimmis) for their protection,Farmers on agricultural produce,All citizens of the state,B
1594,"Who led the expedition against the Banu Asad tribe, which helped restore Muslim prestige after the Battle of Uhud, but later died from his reopened wounds?",Sa'd ibn Abi Waqqas (RA),Abu Ubaidah (RA),Abu Salama (RA),Khalid ibn al-Walid (RA),C
1595,"Who said, ""He who hates Umar, hates me, and he who loves Umar, loves me""?",Abu Bakr (RA),The Holy Prophet (PBUH),Uthman (RA),Ali (RA),B
1596,"The ""Book of Healing"" (Kitab al-Shifa) is a major philosophical and scientific encyclopedia written by:",Ibn Rushd,Al-Ghazali,Ibn Sina,Al-Farabi,C
1597,"How many times has the word ""Ahmed"" (SAW) appeared in the Holy Quran?",1,2,3,4,A
1598,The Mughal emperor who commissioned the construction of the Badshahi Mosque in Lahore was:,Aurangzeb,Shah Jahan,Akbar,Jahangir,A
1599,Which caliph had the shortest tenure?,Hazrat Ali (RA),Hazrat Abu Bakar (RA),Hazrat Usman (RA),None of these,B
1600,Hazrat Aminah (R.A.) suggested the name 'Ahmad' for Muhammad (PBUH). What does 'Ahmad' mean?,Appreciated,Loved,One who appreciates,One who is loved,C
1601,Name the first Muslim in Madinah who wrote the Wahi.,Hazrat Abu Salamah (RA),Hazrat Abdullah bin Umar (RA),Hazrat Ubayy ibn Ka'b (RA),Hazrat Zayd ibn Harithah (RA),C
1602,"Before Damascus, which major city was the capital of the Muslim Empire?",Baghdad,Madina,Kufa,Jerusalem,C
1603,Kitab al-Umm is the foundational text of which school of Islamic law?,Shafi'i,Hanafi,Maliki,Hanbali,A
1604,"The 'Cave of Hira', where the Prophet Muhammad (PBUH) received the first revelation, is located on which mountain?",Mount Safa,Jabal al-Nour,Mount Uhud,Mount Thawr,B
1605,"To whom did the Holy Prophet (PBUH) advise, ""Whenever you are in danger, you will not use your sword in your defense""?",Ali (RA),Uthman (RA),Abu Bakr (RA),Umar (RA),B
1606,'Name the first foster mother of the Prophet Muhammad (PBUH)?,Hazrat Haleema (R.A.),Hazrat Sobia (R.A.),Hazrat Khola (R.A.),None of these,B
1607,What was the color of the flag when the Holy Prophet entered Makkah after his victory over Makkah?,Green,Saffron,White,Red,C
1608,Which animal was residing with the Ashab-e-Kahf?,Camel,Donkey,Dog,None of these,C
1609,Which Muslim captive at al-Raji was sold to the Quraysh and martyred in Makkah?,Zayd ibn al-Dathinnah,Talha (RA),Khubayb ibn Adiy,Uthman (RA),C
1610,The Master of Hazrat Bilal (R.A.) during embracing Islam was:,Abu Jahal,Oqbah bin Mueet,Abu Sufiyan,Ummaiya bin Khalf,D
1611,Which pillar of Islam is declared as an Armour?,Salat (Prayers),Soam (Fasting),Zakat,Hajj,B
1612,How many times has the word 'Qul' (meaning 'Say') been repeated in the Holy Quran?,200 times,Under 230 times,More than 230,400 times,C
1613,How many categories of Zakat recipients are there?,Six,Eight,Ten,None of these,B
1614,"The ""Battle of Yarmouk"" was the decisive victory that led to the Muslim conquest of:",Persia,Egypt,Syria (the Levant),North Africa,C
1615,Name the mosque where almost seventy prophets are buried.,Masjid-ul-Nabawi,Masjid-ul-Aqsa,Masjid-ul-Haram,Masjid-ul-Khayf,D
1616,Hazrat Bilal (R.A) was a slave and his master was:,Umayyah bin Khalaf,Umayyah bin Jahim,Umayyah bin Jahash,Umayyah bin Thaqif,A
1617,Name the first Sahabi who called the Adhan.,Ali (RA),Bilal (RA),Umar (RA),Zayd (RA),B
1618,____ was the first Muslim who used zero.,Al-Biruni,Al Khwarizmi,Ibn Haitham,None of these,B
1619,Walima is the Islamic term for the:,Dowry given to the bride,Engagement ceremony,Wedding feast hosted by the groom after consummation,Marriage proposal,C
1620,Where did the Muslim army first meet the Byzantine army before withdrawing to Mu'tah?,In the village of Masharif,In the village of Qurait,In the village of Ma'ab,In the village of Moab,A
1621,Shaddad was the famous king of:,Banu Israel,Banu Thamud,Banu 'Ad,Banu Hud,C
1622,Under which king was Prophet Musa (AS) raised?,Nimrod,Qarun,Pharaoh,None of these,C
1623,The authentic book of Ahadith is:,Sahih Bukhari,Sahih Muslim,Both A & B,None of these,C
1624,Yaum al-Nahr (The Day of Sacrifice) is on which date?,7th Dhul-Hijjah,9th Dhul-Hijjah,10th Dhul-Hijjah,None of these,C
1625,"The famous library of Alexandria was destroyed multiple times, with the final destruction often debated but occurring before the:",Establishment of the Ptolemaic dynasty,Roman conquest,Arab conquest of Egypt,Greek conquest,C
1626,"Tawaf al-Sadr, the farewell circumambulation, is performed:",Upon arrival,After Tawaf al-Ifadah,At the time of departure from Makkah,After entering the Haram,C
1627,Every prayer is preceded by an Adhan with the exception of ________.,Eid-ul-Fitr,Eid-ul-Adha,Funeral prayer,All of them,D
1628,The Zakat and Ushr Ordinance was introduced in:,1990,1980,1984,1987,B
1629,After whose martyrdom in the Battle of Uhud did Hazrat Ali (RA) carry the flag?,Hazrat Hamza,Hazrat Mus'ab bin Umair,Hazrat Sharjeel,None of these,B
1630,"Hazrat Khadijah (RA), Hazrat Abu Bakr (RA), Hazrat Ali (RA), and Hazrat Zayd ibn Harithah (RA) constituted the first:",Islamic organization,Holy family,Group to become Muslims,Cousins of the Holy Prophet (PBUH),A
1631,When was Umar (RA) born?,In 583 AD,In 585 AD,In 581 AD,In 681 AD,A
1632,How many ahadith did Hazrat Abu Hurairah narrate?,5000,5374,5474,6000,B
1633,Al-Adab al-Mufrad is a book on Islamic ethics and manners compiled by:,Imam al-Bukhari,Imam Muslim,Imam Tirmidhi,Imam Abu Dawood,A
1634,"The ""Fatiha"" is the opening chapter of the Quran. What is the last chapter?",Al-Falaq,Al-Ikhlas,Al-Nas,Al-Masad,C
1635,Name the teacher of Hazrat Moosa (A.S.).,Hazrat Yaqoob (A.S.),Hazrat Shu'aib (A.S.),Hazrat Haroon (A.S.),Hazrat Noah (A.S.),B
1636,To which tribe did Hazrat Khalid ibn al-Walid (R.A.) belong?,Banu Umayyah,Banu Asad,Banu Makhzum,Banu Zuhra,C
1637,How many periods are referred to for the collection of ahadith?,3,4,5,6,B
1638,The scholar Ibn al-Nafis is famous for being the first to describe:,The process of distillation,The laws of optics,Pulmonary circulation of blood,The use of algebra in geometry,C
1639,In which Surah of the Holy Quran is there mention of Zulqarnain?,Surah Al-Baqarah,Surah Al-Mujadala,Surah Al-Imran,Surah Al-Kahf,D
1640,The famous companion Salman al-Farsi (RA) was originally from which land?,Syria,Persia (Iran),Abyssinia,Rome,B
1641,How many miles away from Mina is Muzdalifah located?,Four,Three,Two,One,B
1642,Who was the Umayyad prince that escaped the Abbasid Revolution and established a new dynasty in Spain?,Abd al-Rahman I,Abd al-Malik,Hisham II,Al-Hakam II,A
1643,"The ""Assassins"" (Hashashin) were a militant offshoot of which sect, operating from mountain fortresses like Alamut?",Kharijite,Twelver Shia,Nizari Isma'ili,Qarmatian,C
1644,Name the plain where Hazrat Adam (AS) and his wife were reunited after years of wandering.,Arafat,Muzdalifah,Mina,Hateem,A
1645,"Al-Muwatta contained 1,720 ahadith. Earlier, this number was 10,000, which was reduced by the author. Who was the compiler of Al-Muwatta?",Imam Ja'far al-Sadiq,Imam Shafi'i,Imam Malik ibn Anas,Imam Abu Hanifa,C
1646,Which companion was the greatest Qari (reciter) of the Quran among the Sahaba?,Hazrat Abdullah bin Zubair (R.A),Hazrat Zaid bin Thabit (R.A),Hazrat Ubayy bin Ka'b (R.A),Hazrat Abdur Rahman bin Harith (R.A),C
1647,"The Battle of Manzikert in 1071, a Seljuk victory over the Byzantines, was led by Sultan:",Tughril Beg,Malik-Shah I,Alp Arslan,Sanjar,C
1648,Who is the author of Kitab al-Umm and al-Risalah:,Imam Malik RA,Imam Abu Hanifa RA,Imam Shafi RA,Imam Ahmad Bin Hanbal RA,C
1649,When was Rabia Basri born?,50 Hijri,95 Hijri,112 Hijri,100 Hijri,B
1650,The title of Miftah-ul-Khayr was of the Abbasid caliph:,Waleed I,Mamun,Mamun,Waleed III,B
1651,Baba Farid belongs to which Sufi order?,Suharwardia,Chishtia,Naqshbandi,Qadria,B
1652,Najashi became a Muslim at the hands of,Hazrat Jafar,Usman,Saad bin Ubadah,None of these,A
1653,"Al-Mankhul and ""Al-Mustasfa"" are two important works on Usul al-Fiqh written by:",Imam al-Shatibi,Imam al-Juwayni,Imam al-Ghazali,Imam al-Shafi'i,C
1654,Hazrat Ayyub (AS) was famous for his quality of:,Sympathy,Patience,Generosity,None of these,B
1655,"The practice of raising the hands for ""Qunut"" supplication in the Fajr prayer is a standard practice in which Fiqh school?",Hanbali,Hanafi,Shafi'i,Zahiri,C
1656,The Holy Zaboor was revealed on:,Hazrat Musa (A.S.),Hazrat Yousaf (A.S.),Hazrat Dawood (A.S.),Hazrat Isa (A.S.),C
1657,Who was the first male Shaheed of Islam?,Yasir,Abdullah,Haris bin Abi Hala,None of these,C
1658,Dhu al-Shahadatayn is the title of Hazrat:,Khuzaimah ibn Thabit (R.A.),Hudhayfah ibn Yaman (R.A.),Ammar ibn Yasir (R.A.),Ahmad ibn Hanbal (R.A.),A
1659,The word Jihad means:,To insist,To find,To strive,To reach,C
1660,Who punctuated the Holy Qur'an?,Hajjaj ibn Yusuf,Hazrat Usman (R.A.),Hazrat Ali (R.A.),None of these,A
1661,The Holy Prophet spent ___ years in Makkah after Nabuwwah.,10,12,13,None of these,C
1662,"The portion of the wall of Kaaba, which is between its door and Hajr-e-Aswad is called:",Al Multazim,Hateem,Haram,Safar,A
1663,Name the son of Hazrat Ya'qub (A.S.) whose offspring are the Jews:,Tibrani,Yahuda,Ishaq (A.S.),Yusuf (A.S.),B
1664,Caliph Al-Mansur (Abbasid) was the brother of:,Abu Haider,Abu Ja'far,Al-Saffah,None of these,C
1665,How many stages (manazil) are in the Holy Quran?,6,7,8,None of these,B
1666,Which warrior from the confederates fell into the ditch and died while trying to cross it on his horse?,Dirar ibn Al-Khattab,Amr ibn Abd Wudd,Nawfal ibn Abdullah,Ubaydah ibn Sa'id,C
1667,Name the person who waved the flag for the first time in Islamic history.,Hazrat Hamza (RA),Hazrat Ali (RA),Hazrat Usamah (RA),Buraydah Aslami,A
1668,Name the first person who laid down his life in the way of Allah.,Hazrat Harith ibn Abdullah (R.A.),Hazrat Harith ibn Khaleeq (R.A.),Hazrat Harith ibn Hala (R.A.),Hazrat Harith ibn Abd-ur-Rahman (R.A.),C
1669,Who among the following was the first woman martyr in Islam?,Hazrat Ayesha (R.A),Hazrat Sumayyah (R.A),Hazrat Maria (R.A),Hazrat Zunaira (R.A),B
1670,For how many days did the Muslims lay siege to the fortress of Banu Qurayza?,20 days,22 days,25 days,30 days,C
1671,The funds from Zakat cannot be used for:,Madrasah (school),Mosque construction,Hospital,None of these,B
1672,Waarisiyat mein beti ka hissa kitna hai?,Betay ka dugna,Betay ka nisf,Betay ka do tihai,In mein se koi nahi,B
1673,The Quranic verses that are clear in their meaning and form the foundation of the book are called:,Muhkamat,Mutashabihat,Naskh,Mansukh,A
1674,How many Holy Books are there?,Four,Six,Two,Eight,A
1675,The two angels who record a person's good and evil deeds are known as:,Kiraman Katibin,Farishtain,Munkar and Nakeer,None of them,A
1676,Who adopted the title of Amir al-Mu'minin for the first time?,Hazrat Abu Bakr (RA),Hazrat Umar (RA),Walid ibn Abd al-Malik (RA),Hazrat Ali (RA),B
1677,"What does ""Maslahah Mursalah"" (public interest) mean as a source of Islamic law?",Consensus,Unrestricted Public Interest,Analogy,Juristic Preference,B
1678,Name the first Sahabi of the Islamic period who was made a Hakam (judge).,Hazrat Sa'd ibn Mu'adh (RA),Hazrat Suwayd ibn Samit (RA),Hazrat Zayd ibn Harithah (RA),Hazrat Sa'd ibn Thabit (RA),A
1679,Who was the student of Hammam bin Munabbih?,Abu Bakr As-Siddiq (RA),Umar (RA),Uthman (RA),Abu Hurairah (RA),D
1680,Prophet Shu'ayb (AS) was sent to the people of:,Madyan,Ad,Thamud,Sodom,A
1681,The Treaty of Hudaybiyyah was signed in:,5th Hijrah,6th Hijrah,7th Hijrah,8th Hijrah,B
1682,How many Surahs does the Holy Quran contain?,124,109,114,220,C
1683,"The ""Miraj"" part of the Night Journey refers to the Prophet's (PBUH):",Migration to Madinah,Journey from Makkah to Jerusalem,Ascension through the seven heavens,Retreat to the cave of Hira,C
1684,Who formed a society called Ahl-e-Hadith to collect traditions?,Imam Shafi'i,Imam Bukhari,Imam Malik ibn Anas,Imam Abu Muhammad,C
1685,When was Muhammad (PBUH) born?,16th Rabi-ul-Awwal,17th Rabi-ul-Awwal,12th Rabi-ul-Awwal,10th Rabi-ul-Awwal,C
1686,"The legal maxim ""Al-Yaqeen la Yazul bi al-Shakk"" establishes that:",Custom is the basis of judgment,Harm must be removed,Certainty is not overcome by doubt,Difficulty brings ease,C
1687,"How many verses of ""Sajdah"" (prostration) are there in the Holy Quran?",12,14,15,10,B
1688,What caused the Battle of Mu'tah?,The murder of an Islamic ambassador,Killing of a Muslim woman,Killing of Muslim traders,Killing of a Muslim governor,A
1689,Name the first slave who embraced Islam.,Hazrat Zayd ibn Harithah (RA),Hazrat Bilal ibn Rabah al-Habashi (RA),Hazrat Mus'ab ibn 'Umayr (RA),None of them,B
1690,"In Surah Al-Kahf, which animal is mentioned along with the Ashaab-e-Kahf?",Dog,Cat,Horse,Woodpecker,A
1691,For how many years was the War of Dahis and al-Ghabra fought?,50 years,40 years,30 years,20 years,B
1692,The Nisab for Zakat on Gold is?,5 tola,7 ½ tola,52 ½ tola,None of these,B
1693,Hazrat Ali (R.A.) was martyred in which month?,Rajab,Safar,Ramzan,Zi Qa'ad,C
1694,Bayt al-Maqdis was the Qiblah al-Awwal of the Muslims. Which was the first mosque of the Muslims?,Nabawi,Haram,Qiblatain,Quba,D
1695,Who strongly advised Abu Bakr (RA) to compile the Quran into a single volume?,Umar (RA),Uthman (RA),Ali (RA),Zayd ibn Thabit (RA),A
1696,Name the angel sent by Allah as a helper to the Prophet against his enemies.,Izra'il (AS),Jibra'il (AS),Israfil (AS),Mika'il (AS),B
1697,Jamarat al-Sughra (the small pillar) is performed near the:,Masjid al-Haram,Mosque of Mina (Masjid al-Khayf),Mosque of Namirah in Arafat,Mosque of Madinah,B
1698,"The ""Maliki"" school of Fiqh is predominant in which region of the world?",South Asia,The Levant and Egypt,North and West Africa,Southeast Asia,C
1699,The Injeel (Bible) is the Holy Book of ______.,Hindus,Christians,Parsis,Jews,B
1700,The longest duration of the Caliphate was that of:,Hazrat Uthman (RA),Hazrat Abu Bakar (RA),Hazrat Umar (RA),Hazrat Ali (RA),A
1701,The main Hajj sermon is delivered in the:,Masjid Al Haram,Al-Mash'ar Al-Haram,Plain of Arafat,None of these,C
1702,Hazrat Yusuf (AS) and Hazrat Ya'qub (AS) met each other after a period of ______.,20 years,30 years,40 years,50 years,C
1703,What was the significant event of 27 Rajab of the 11th year of Prophethood?,Miraj,Migration,Boycott,Pledge of Aqaba,A
1704,Which book was compiled by Ahmad Bin Shoaib (RA)?,Bukhari Sharif,Muslim Sharif,Tirmizi Sharif,None of these,D
