Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer
3774,Bagram Air Base is in:,"Balochistan, Pakistan",Iran,Afghanistan,Tajikistan,C
3775,__________ is the fear of bathing.,Agoraphobia,Hydrophobia,Acrophobia,Ablutophobia,D
3776,The currency of Ghana is:,Cedi,Dollar,Drachma,Birr,A
3777,Which planet is much brighter in our solar system?,Venus,Mercury,Jupiter,Earth,A
3778,The Organisation of Islamic Cooperation (OIC) was founded on,"on September 25, 1968","on September 25, 1969","on September 25, 1967","on September 25, 1966",B
3779,What did Fidel Castro attempt to do during the Cold War?,Bomb New York,To create an anti-Japanese bloc in Latin America,Allow a Soviet missile base to be built in Cuba,Sell cigars in the USA in order to make money,C
3780,The third Sunday in January is annually celebrated as____________.,National Youth Day,Thanksgiving,World Religion Day,International Day for Achievers,C
3781,Who was the first bowler to take 100 wickets in T20I cricket?,Umar Gul,Lasith Malinga,Shahid Afridi,Saeed Ajmal,B
3782,Zurich city is located in __________.,Switzerland,Israel,Belgium,Canada,A
3783,The SAARC Disaster Management Centre was set up in October 2006 in,Islamabad,New Delhi,Kabul,Kathmandu,B
3784,Which one of the following countries is the largest producer of uranium:,Namibia,Kazakhstan,Canada,Australia,B
3785,The country with the longest coastline in the world is?,US,Russia,Canada,China,C
3786,"Nokia is one of the ""brand leaders in mobile phones""; to which country does the brand belong?",Denmark,Finland,Holland,Sweden,B
3787,Honolulu city is located in ________.,France,Sweden,USA,Hawaii Islands,D
3788,Human Security Network has '''' members?,9,12,15,None of these,B
3789,"The author of the book ""A Brief History of Time"" is ________.",Carl Sagan,John Schwarz,Michael Green,Stephen Hawking,D
3790,A cash budget includes:,Dividend payable,Postal expenditure,Issue of capital,All of these,D
3791,Which river flows under Westminster Bridge?,Volga,Tiber,Thames,None of these,C
3792,The Mysticism movement was against:,Religion,Black,Both (A) & (B),None of these,A
3793,What is the height of Silver Strand Falls?,380 m,300 m,310 m,357 m,D
3794,World Postal Day is observed on __________.,9th October,18th September,25th December,1st June,A
3795,The World's first camel hospital is located in:,Jeddah,Tehran,Dubai,Thar,C
3796,Who was the first female Prime Minister in the world?,Sirimavo Bandaranaike,Golda Meir,Indira Gandhi,None of these,A
3797,Who is known to the father of geography?,Aristotle,Herodotus,Eratosthenes,None of these,C
3798,First Agriculture University of Pakistan is_________.,"University of Agriculture, Faisalabad","University of Agriculture, Peshawar","University of Agriculture, Multan",None of these,A
3799,Expansion of urbanization in Canada in:,1850-1921,1870-1930,1890-1950,None of these,A
3800,Which bird does not make its nest?,Crow,Eagle,Sparrow,Cuckoo,D
3801,Ram Nath Kovind is the incumbent president of:,Nepal,Sri Lanka,Bhutan,None of these (India),D
3802,Silicon Valley is a nickname for the southern portion of the San Francisco Bay Area in the northern part of the U.S. state of____________.,Alaska,Michigan,New York,California,D
3803,Istanbul is a seaport of ________.,Egypt,Syria,Turkey,Pakistan,C
3804,When did the Battle of Plataea take place?,431 BC,331 BC,479 BC,480 BC,C
3805,Chechnya declared its independence in 1991 from:,Bosnia,Hungary,USSR,None of these,C
3806,What is the height of Kukenam Falls?,457 m,674 m,380 m,570 m,B
3807,Which of the following country/capital combinations is not correct?,Libya/Tripoli,Malawi/Zomba,Egypt/Cairo,Chad/N'Djamena,D
3808,"When some cultural elements grow faster than others, which in turn lag behind, it is called:",Cultural diffusion,Cultural lag,Cultural diversity,None of these,B
3809,Andina is the news agency of ___________.,Pakistan,Iran,Peru,Syria,C
3810,The U.S. shares its shoreline with which lake?,Superior Lake,Huron Lake,Michigan Lake,All of these,D
3811,The Rio de Janeiro Earth Summit took place in:,in June 1990,in June 1992,in May 1994,in May 1996,B
3812,Which city was historically the center of the global cotton industry?,Pisa,Manchester,Montreal,Munich,B
3813,"The books ""The Murder of History"", ""The Pakistani Historian"", and ""Britain and Muslim India"" were written by whom?",Chaudhary Muhammad Ali,K. K. Aziz (Khursheed Kamal Aziz),Khalid bin Sayeed,None of these,B
3814,"In Table Tennis, the length of the table is?",3.74 m,2.74 m,6.62 m,None of these,B
3815,Thai Airways is the airline of __________.,Singapore,China,USA,Thailand,D
3816,Turkey connects the two continents _________.,Asia and Europe,Asia and Africa,South America and North America,Asia and Australia,A
3817,Which of the following straits separates Asia from Africa?,Bering Strait,Bab-el-Mandeb,Bosphorus Strait,None of these,B
3818,What is the national bird of Pakistan?,Pigeon,Chukar Partridge,Markhor,Parrot,B
3819,Which country has the highest percentage of its population under 18 years old?,Angola,Niger,Chad,Uganda,B
3820,Tokyo city is located in __________.,Japan,India,Uzbekistan,USA,A
3821,The function of the WTO is ____.,To maintain that there is no discrimination in trade matters among member countries,Trade related matters,National Security,All of these,D
3822,What is the location of Luxembourg?,Eastern Europe,Western Europe,Central Europe,North Europe,B
3823,In which river is the Espeland Falls located?,Opo,Mongebeck,Tyssa,Yosemite Creek,A
3824,Which city is a ruined city with specimens of Indian art and culture and Hindu complex devoted to Lord Vishnu and now important for Buddhist?,Angkor Wat,Bergen,Chicago,Cologne,A
3825,The US President is elected through _____.,Electoral votes,Popular vote,Both A & B,None of these,A
3826,In which river is the Della Falls located?,Drinkwater Creek,Tugela River,Gudvanger River,Takakkaw Creek,A
3827,What device was invented in 1973 by Dr Martin Cooper at Motorola?,Pager,Cordless phone,Cellular phone,Satellite phone,C
3828,First Technology of man on the earth is:,Use of Cloth,Use of Tyres,Use of Paper,Use of Fire,D
3829,What is the total length of Purus river?,1860 mi (2995 km),1600 mi (2576 km),1400 mi (2254 km),1300 mi (2093 km),A
3830,The oldest seat of learning in Europe is:,University of Paris,Oxford,Cambridge,None of these,D
3831,Where are the Chehalem Mountains located?,USA,Oregon,Canada,Mexico,B
3832,Bachi news agency is related to ___________.,Belgium,Bangladesh,Romania,Chile,D
3833,Almería city is situated in which country?,Malaysia,Russia,Iran,Spain,D
3834,How many floors does the Willis Tower have?,103,110,69,54,B
3835,Brazzaville is the capital of the Republic of the Congo. Name the currency.,Lira,Congo Dollar,Point,CFA Franc,D
3836,Which airline carried the most passengers worldwide in 2024?,American Airlines Group,"PAN AM, USA","Lufthansa, France","Air India, India",A
3837,The Niger River empties into the,Indian Ocean,Gulf of Guinea,Aral Sea,Tatar Strait,B
3838,Leipzig city is located in _________.,Germany,France,Greece,Israel,A
3839,"In which range is ""Gosainthan"" mountain situated?",Hindukush,Kunlun,Himalaya,Karakoram,C
3840,Kyzyl Kum desert size is:,"140,000 mi²","145,000 mi²","115,000 mi²","100,000 mi²",C
3841,Borobudur Temple is located in which country?,Egypt,Indonesia,Afghanistan,United Arab Emirates,B
3842,Edward Said was a:,Palestinian American philosopher,intellectual,Professor,All of these,D
3843,Which is Australia's largest city by population?,Perth,Melbourne,Sydney,None of these,C
3844,World War II began with the German invasion of:,Russia,Spain,UK,Poland,D
3845,Pfizer Inc a pharmaceutical company which made COVID-19 vaccine belongs to which country?,China,US,Russia,Japan,A
3846,What is the length of Irrawaddy river?,1300 mi (2093 km),1600 mi (2576 km),1700 mi (2737 km),800 mi (1288 km),A
3847,The largest wheat-producing country in the world is,India,China,USA,Pakistan,B
3848,Which is the German news agency?,Klet,API,GRP,DPA,D
3849,'Amazon' is the best example of ____ site:,E-Commerce,Social Networking,Blogging,Entertainment,A
3850,The real name of Mughal Emperor Jahangir was:,Farid,Khurram,Salim,Iqbal,C
3851,Who is never an infant in Britain?,Minister,King/Queen,President,None of these,B
3852,The Baishan Dam is located in,Brazil,China,Ghana,Congo,B
3853,When did Iraq invade Kuwait?,in August 1989,in August 1990,in September 1996,None of these,B
3854,Which country's parliament has the largest membership?,India,China,Russia,US,B
3855,Gibson desert is present in _________.,Australia,USA,France,Ethiopia,A
3856,The source of the Yukon River is ________.,China,Russia,Canada,Tibet,A
3857,Who was the first tutor of Lata Mangeshkar?,Ghulam Ali,Ahmad Khurshid,Mehdi Hassan,None of these,D
3858,Which one balances the government machinery of America?,Finance Ministry,Supreme Court,Senate,None of these,B
3859,"What is the ""MEA""?",Name of airline,Name of river,Name of mountain,Name of lake,A
3860,The first Female Ambassador of Saudi Arabia to the US is:,Sarah Attar,Princess Rima bint Bandar,Nadia Baeshen,None of these,B
3861,World War I started in:,1914,1920,1918,None of these,A
3862,The most fundamental factor influencing consumer's desires and behavior is their:,Product,Gender,Marketing,Culture,D
3863,In what direction earth rotates on its axis?,East to west,South to North,West to East,North to South,C
3864,"Ethics that deals with ""Ethical Action"" is termed as:",Meta Ethics,Normative Ethics,Virtue Ethics,None of these,B
3865,What is the distance of a penalty stroke from the back line in a hockey game?,6.52 m,6.98 m,7.25 m,6.40 m,D
3866,Blackpool is a __________ in England.,Resort,Tower,Island,Hotel,A
3867,How many countries in the world have no seaport?,44,47,54,58,A
3868,"In geography, what is the 'Great Bear'?",A waterfall,A lake,A sea,An animal,B
3869,"Which country for the first time created the post of ""Ombudsman""?",Switzerland,England,Sweden,America,C
3870,How many players are in a volleyball team?,7 Players,5 Players,8 Players,6 Players,D
3871,PIN stands for ____.,Personal Identification Number,Product Identification Number,Payment Identification Number,Permanent Identification Number,A
3872,Double Entry Bookkeeping was fathered by:,Luca Pacioli,Yoyjiljiri,Michael Hammer,Ishikawa,A
3873,Which country last joined BRICS in 2010?,Brazil,South Africa,China,None of these,B
3874,Which set of two rivers form the world's largest delta before their waters flow into the respective sea?,Rhine-Seine,Nile-Euphrates,Ganges-Brahmaputra,Danube-Thames,C
3875,Where was gunpowder first invented?,China,Japan,India,Russia,A
3876,Hamburg city is situated in __________.,Germany,USA,Turkey,London,A
3877,The 29th Winter Universiade youth games were held in which city?,Moscow,Krasnoyarsk,Gaze,None of these,B
3878,The Arab League was established in:,1944,1945,1946,1947,B
3879,Which of the following countries is not a member of SAARC?,Maldives,Bhutan,Myanmar,Sri Lanka,C
3880,Picture of which US President is on the 5 dollar note?,George Washington,Thomas Jefferson,Abraham Lincoln,None of these,C
3881,The currency of Bosnia and Herzegovina is the:,Dollar,Mark,Lev,Franc,B
3882,Cover Point is written by ___________.,Jamsheed Marker,Altaf Gohar,Dr. Safdar Mehmood,A.H. Isphani,A
3883,When did the ancient Olympic games begin:,756 B.C,766 B.C,776 B.C,786 B.C,C
3884,Sumatra Island is situated in ________.,Indian Ocean,S. Pacific Ocean,N. Atlantic Ocean,Arctic Ocean,A
3885,Which country has more than one capital?,Bolivia,South Africa,Chile,All of these,B
3886,The currency of Kiribati is the,Pound,Australian Dollar,Dinar,Euro,B
3887,Hanna Lake is situated near,Peshawar,Quetta,Kaghan,Islamabad,B
3888,"The title ""Gibraltar of the West"" is given to:",Boston,Mexico,Quebec,Rome,C
3889,M8 is the motorway between _________.,Lahore to Sialkot,Ratodero to D.G. Khan,Ratodero to Karachi,Ratodero to Gwadar,D
3890,"According to section 359 PPC, kidnapping is of ___ types:",four,five,two,None of these,C
3891,Which is the longest river of North America?,Mississippi,Amazon,Niger,Lena,A
3892,AMAN is the secret agency of __________.,Israel,Portugal,Canada,Italy,A
3893,"The author of ""The Great Gatsby"" was:",William Faulkner,F. Scott Fitzgerald,Vladimir Nabokov,James Joyce,B
3894,Battle of the Nile in which British and French fleets met Britain was victorious. When the battle was fought?,1798 AD,1791 AD,1794 AD,1792 AD,A
3895,What is the world's largest and biggest exporting port?,Boston Port,Halifax Port,Port of Shanghai,Lisbon,C
3896,International Students' Day is observed every year on,on 17th October,on 17th November,on 17th July,on 17th December,B
3897,Confucianism is a major philosophy and religion in,Arabia and Iraq,China and Taiwan,Japan and Sri Lanka,Nepal and Afghanistan,B
3898,The currency of Benin is the,Dollar,CFA franc,Dinar,Lev,B
3899,Australia's capital is Canberra. What is the currency of Australia?,Denar,Australian Dollar,Rupee,None of these,B
3900,"The US War of Independence, involving 13 colonies between the US and Great Britain, lasted from:",1770-1785,1775-83,1775-1789,1775-1777,B
3901,Name the only Secretary-General of the UN who resigned from his post.,Mrs. Vijay Lakshmi Pandit,Trygve Lie,Kofi Annan,U Thant,B
3902,Name the most expensive city in the world as per a survey in February 2012.,London,Paris,New York,Zurich,D
3903,Ibn Battuta visited India in the reign of:,Alauddin Khilji,Ghiyasuddin Balban,Sultan Muhammad Tughlaq,None of these,C
3904,In 1991 US-Led multinational forces attack Iraq to oust Iraqi troops from Kuwait. Name the battle?,Gulf War,Gulf War 2,War of the Roses,Israel-Arab War,A
3905,Indonesia is an archipelago comprising approximately __________ islands.,15000,12500,17500,10000,C
3906,Gota Canal is located in ___________.,Germany,Canada,Sweden,Egypt,B
