Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer
2901,When did the Second Round Table Conference take place?,January to March 1931,"September 7 to December 1, 1931",November 1930 to January 1931,February to April 1932,B
2902,When was the District Dir of KPK merged in Pakistan?,In 1949,In 1956,In 1969,In 1973,C
2903,"Who said, ""Democracy is the Best Revenge""?",Nelson Mandela,Benazir Bhutto,Abraham Lincoln,None of these,B
2904,When did the second war between India and Pakistan start?,in September 1965,in December 1971,in October 1962,in July 1999,B
2905,Governor George Cunningham was directed to dismiss NWFP Congress Ministry on,on 11 August 1947,on 22 Aug 1947,on 13 August 1947,on 15 August 1947,B
2906,Which of the following is in the Northern Areas of Pakistan?,Neelum Valley,Gojal Valley,Naltar Valley,All of these,D
2907,From which area Arabs entered the sub-continent?,Multan,Shalkot,Debal,Peshawar,C
2908,Who is known as the 'mother of the nation' of Pakistan?,Fatima Jinnah,Ra'ana Liaquat Ali,Benazir Bhutto,Shahnaz Ikram Ullah,A
2909,"At the time of Partition, which part of the new state of Pakistan had witnessed the most severe rioting?",Sindh,Punjab,East Pakistan,NWFP,B
2910,"The Central Statistical Office, a precursor to the Pakistan Bureau of Statistics, was founded on _________.","On July 14, 1950","On July 14, 1954","On July 14, 1956","On July 14, 1958",A
2911,Who was the spearhead of the 1857 War of Independence?,Bahadur Shah Zafar,Mangal Pandey,Lord Canning,Mirza Ghalib,B
2912,Pervez Musharraf became the President of Pakistan before which major event?,Agra Summit,Visit of US President,2002 General Elections,Lahore Declaration,A
2913,Congress did not attend which Round Table Conference?,First,Second,Third,None of these,A
2914,Financial year of Pakistan starts from:,on Jun 30,on 1st July,on Jun 01,on Jul 30,B
2915,The Indian Rebellion of 1857 (War of Independence) began on 10th May from the town of:,Jhansi,Gwalior,Meerut,Lucknow,C
2916,What was Gandhi's opinion about the Lahore Resolution?,Moral Right,Moral Wrong,Politically Correct,Unimportant,B
2917,When did the people of Gilgit-Baltistan win their liberation from Dogra rule with the help of the Gilgit Scouts?,In November 1946,In November 1947,In November 1948,In November 1949,B
2918,Who wrote Asar-us-Sanadid?,Mirza Ghalib,Sir Syed Ahmad Khan,Maulana Muhammad Ali Jauhar,None of these,B
2919,CPEC connected Gwadar to which city of China?,Kashgar,Beijing,Wakhan,Khunjerab,A
2920,When was the Jinnah Barrage constructed?,In 1965,In 1946,In 1971,In 1969,B
2921,A senator is elected in Pakistan for how many years?,04 years,06 years,07 years,None of these,B
2922,"On which agreement did the Muslim League, Congress, and Sikh leaders fully agree with Lord Mountbatten:",Government of India Act 1935,Indian Independence Act 1947 (based on the 3rd June Plan),Objective agreement of 1948,None of these,B
2923,Jansher Khan is related to which sports:,Squash,Cricket,Badminton,Tennis,A
2924,The Lahore Resolution was supported from Sindh Province by:,G. M. Syed,Ayub Khuhro,Sir Abdullah Haroon,Pir Ilahi Bux,C
2925,The Qatar-Pakistan gas (LNG) deal was signed on which date?,"On September 4, 2015","On February 10, 2016","On November 5, 2017","On March 13, 2011",B
2926,"In 1955, the Muslim League formed a coalition government with which party?",United Front,Jamaat-e-Islami,Republican Party,Awami National Party,C
2927,"The title ""Ambassador of Hindu-Muslim Unity"" was given to Mr. Jinnah by ____:",Allama Iqbal,Sarojini Naidu,Mustafa Kamal,None of these,B
2928,"Which city in Pakistan is called the ""City of Lights""?",Peshawar,Multan,Karachi,Lahore,C
2929,Which of these offices is not considered a part of Parliament itself?,Election Commission,Prime Minister,Chairman of the Senate,Speaker of the National Assembly,A
2930,"Mr. Α.'Ο Hume, on whose initiative the Indian National Congress was formed, was:",A former member of the Indian Civil Service,Governor General of India,A British educationist,Member of the British Parliament,A
2931,Pakistan became a member of the International Atomic Energy Agency (IAEA) in _________.,In 1949,In 1953,In 1957,In 1963,C
2932,NACTA was established under the Ministry of Interior in 2008 to curb:,Robbery,Terrorism,Social crime,Land grabbers,B
2933,What was Bhutto's portfolio in the Ayub government from 1963-1966?,Finance Minister,Foreign Minister,Interior Minister,Commerce Minister,B
2934,What was the purpose of the Scientific Society founded by Sir Syed?,Scientific research,Translation bureau,Military training,Religious education,B
2935,The Simon Commission arrived in India on:,on 3rd February 1928,on 10th March 1928,on 15th April 1928,on 1st January 1928,A
2936,"Who is known in history as 'Mujaddid Alf Sani', the reformer of the second millennium?",Shaikh Ahmed Sirhindi,Shah Waliullah,Sir Syed Ahmed Khan,None of these,A
2937,Abu-al-Fath Daud was the Ismaili ruler of __________.,Lahore,Multan,Sindh,Depalpur,B
2938,What is the name of the father of Sir Syed Ahmad Khan?,Syed Jafar Ali,Syed Alam Husain,Syed Noor Husain,Syed Muhammad Muttaqi,D
2939,In which of the following cities is the Pakistan Naval Academy located?,Karachi,Lahore,Multan,Rawalpindi,A
2940,Kunar River is also called ______ River in Pakistan?,Kamar,Swat,Chitral,None of these,C
2941,When is National Voters' Day celebrated by the ECP?,On December 7,On December 8,On January 8,On November 7,A
2942,Muhammad bin Qasim was recalled from his campaign by which Caliph in 715 AD?,Waleed bin Abdul Malik,Hisham bin Abdul Malik,Suleman bin Abdul Malik,Marwan II,C
2943,The South Asian Federation (SAF) games were held in Islamabad in:,in 1987,in 1989,in 1991,in 1993,B
2944,A member of the Azad Kashmir Assembly is called ________.,MNA,MPA,MLA,LA,D
2945,When was the Rowlatt Act introduced?,7007,7043,16-Aug-19,7296,A
2946,According to which Act was the title of 'Viceroy' of India dropped?,Indian Independence Act of 1947,Act of 1919,Act of 1935,None of these,A
2947,Pakistan is located in which continent?,Europe,Asia,Africa,None of these,B
2948,Who was appointed the head of the Constitution Committee during the Bhutto era?,Mairaj Khalid,Abdul Hafeez Pirzada,Moeen Qureshi,S. M. Zafar,B
2949,The rank of Deputy National Coordinator in NACTA is:,20,21,22,None of these,B
2950,"The Chauburji monument in Lahore was built by Zeb-un-Nisa, who was the ____ of Aurangzeb.",wife,sister,mother,daughter,D
2951,Which is the highest park situated more than 4114 meters above sea level?,Green Park,Northern Area Park,Ayub Park,Deosai National Park,D
2952,World Food Day is observed on ____ every year:,on 16 October,on 17 October,on 14 October,on 15 October,A
2953,Shah Abdul Latif is the author of _____________.,Sassi Punnhun,Heer Ranjha,Shah Jo Risalo,Shahnama,C
2954,Which country first introduced the Typhoid vaccine?,Germany,UK,Pakistan,None of these,C
2955,When did Jinnah visit East Pakistan as Governor General?,in March 1948,in May 1948,in August 1948,in September 1947,A
2956,Sassi Punnu is a known legend of:,Punjabi,Sindhi,Pashto,Balochi,B
2957,How many articles were there in the 1956 Constitution?,200 articles,259 articles,254 articles,234 articles,D
2958,A non-official member shall not be less than:,20 years,25 years,35 years,None of the above,B
2959,The first Round Table Conference was held from:,From November 1930 to January 1931,From September 1931 to December 1931,From January 1930 to March 1930,From March 1931 to May 1931,A
2960,Which two countries are involved in the implementation of the Kohala Hydroelectric Power project?,India and China,India and Pakistan,Pakistan and China,India and Bangladesh,C
2961,When was the Banaras Institute established?,In 1860,In 1861,In 1862,In 1863,B
2962,How many Muslim seats did the AIML win in Bengal in 1937?,37,119,70,104,A
2963,The concept of 'Mard-e-Momin' (The Perfect Man) is associated with ________.,Shah Waliullah,Allama Iqbal,Ibn-e-Khaldun,None of these,B
2964,What is the length of the Bolan Pass?,89 km,90 km,95 km,None of these,A
2965,The first opposition party of Pakistan was:,Awami League,Jinnah Awami League,Muslim League,National Congress,A
2966,Who led the Simla Deputation of Muslim leaders in 1906?,Nawab Salimullah Khan,Sir Agha Khan,Nawab Viqar-ul-Mulk,Maulana Muhammad Ali Johar,B
2967,Under which proposal did the Muslim League offer to surrender the demand for a separate electorate?,"Delhi Proposals, 1927","Patna Scheme, 1938","Poona Pact, 1932",Never Surrendered,A
2968,Which operation was started by the Pakistan Army to combat terrorism in 2014?,Zarb-e-Azb,Fair Play,Midnight Jackal,None of these,A
2969,What is the total area of the Islamabad Capital Territory (ICT)?,906 km²,"1,106 km²","1,006 km²","1,206 km²",A
2970,In which year was the OIC founded?,In 1970,In 1975,In 1980,In 1969,D
2971,"King George V, at his coronation durbar in Delhi on December 12, 1911, announced _________.",Transfer of the seat of the Government of India from Calcutta to Delhi,Separate electorates for Muslims,The annulment of the separate electorates,The Partition of Bengal,A
2972,The Nationalization Policy was introduced during the period of:,Zulfikar Ali Bhutto,Yahya Khan,Zia-ul-Haq,None of these,A
2973,How many Muslim League members were in the 1946 interim cabinet?,3,4,5,6,C
2974,On which date did the British pass the Indian Councils Act of 1861?,"On August 1, 1861","On August 2, 1861","On August 5, 1861","On August 7, 1861",A
2975,Who was Pakistan's first female commercial pilot?,Ayesha Farooq,Shukriya Khanum,Maryam Mukhtiar,Sana Aziz,B
2976,Zarb-e-Kalim' and 'Payam-e-Mashriq' were translated into Arabic by _________.,Madame Eva Meyerovitch,Dr. Abdul Wahab Azzam,Prof. A. J. Arberry,Professor Alessandro Bausani,B
2977,"The other name of Kot Diji Fort, located in Khairpur, is __________.",Fort Khairpur,Fort Ahmedabad,Fort Ahmed,Fort Mir Ahmed,B
2978,Which dynasty ruled after the Slave Dynasty?,Sadaat,Tughleq,Lodhi,Khilji,D
2979,Who was the Foreign Affairs Minister in the first cabinet of Pakistan?,I.I. Chundrigar,Zafarullah Khan,Sardar Abdur Rab Nishtar,Raja Ghazanfar Ali Khan,B
2980,"Maulvi Tamizuddin, the Speaker of the Constituent Assembly, filed a writ petition in the ________ High Court, which declared the dissolution illegal.",Sindh,Punjab,NWFP,Balochistan,A
2981,How many members did the initial UN commission for India & Pakistan have when it visited in July 1948?,3,4,5,6,A
2982,The first passport was issued by the Ayub regime in __________.,In 1973,In 1960,In 1963,In 1970,B
2983,Zulfikar Ali Bhutto's death anniversary is observed on:,On April 4th,On July 5th,On September 11th,On December 16th,A
2984,Who was the first woman Major General in the Pakistan Army?,Dr. Shahida Jamil,Dr. Shahida Malik,Dr. Nigar Johar,Begum Ra'ana Liaquat Ali Khan,B
2985,The educational institution Madrassah Rahimiya in Delhi was run by whom?,Qutbuddin Ahmad,Shah Abdul Rahim,Nizam-ul-Mulk,Shah Waliullah,B
2986,How many were the members of Basic Democracies from East Pakistan?,40000,50000,60000,70000,A
2987,The Cripps Mission arrived in India in?,1946,1943,1942,1947,C
2988,Partition of Bengal annulled under which British monarch?,King George II,King George III,King George V,None of these,C
2989,When was Darul Uloom Deoband established?,1862,1864,1866,1867,C
2990,When did Pakistan withdraw from SEATO?,1972,1973,1974,None of these,B
2991,"Dr. Abdus Salam, 1st Nobel Prize recipient of Pakistan, got his Ph.D. degree from which university?",University of London,Howard University,Oxford University,University of Cambridge,D
2992,Benazir Bhutto was the __________ female Prime Minister of Pakistan.,First,Fourth,Third,Second,A
2993,Which city in Pakistan is known as the 'City of Gardens'?,Karachi,Lahore,Gilgit-Baltistan,Quetta,B
2994,"According to the ""Pakistan Bureau of Statistics (PBS)"", what was the total population of Pakistan in the 2017 census?",198.98 million,200.00 million,207.77 million,None of these,C
2995,"In the 1973 Constitution, who was declared non-Muslim through an amendment?",Qadianis/Ahmadis,Hindus,Christians,Jews,A
2996,John Marshall oversaw excavations at Mohenjo-daro starting in:,1920,1921,1922,None of these,C
2997,"What advice was given by the Quaid-e-Azam to solve the dispute of Kashmir, which was rejected by India?",Fair elections,A fair and impartial plebiscite under the UNO,Intervention of the Security Council,None of these,B
2998,"How many medals were won by Pakistan in the ""Islamic Solidarity Games 2017"" held in Lahore?",10,8,9,12,D
2999,"Shahab-ud-Din Muhammad, also known as Shahab-ud-Din Ghori, was killed by a member of which clan?",Khokhar,Gakhar,Rajput,Mughal,A
3000,"Who was the first person to oppose Akbar's Din-i-Ilahi, promulgated in 1582?",Khwaja Baqi Billah,Mujadid Alf Sani,Mian Tansen,Hazrat Mian Mir,A
3001,Defence Day is observed on ___________.,on September 6,on September 11,on September 7,None of them,A
3002,K2 is located between which countries?,India-China,Pakistan-India,Pakistan-China,None of these,C
3003,When was Quaid-e-Azam first appointed as a temporary Third Presidency Magistrate in Bombay?,1900,1902,1903,None of these,A
3004,Shah Abdul Latif Bhittai belongs to which Sufi Silsila?,Chishti,Idrisiyya,Sunni,Naqshbandi,D
3005,Who was the first President of Azad Kashmir?,Sardar Muhammad Ibrahim Khan,Khan Abdul Hameed Khan,K. H. Khurshid,Abdul Qayyum Khan,A
3006,"In whose court had Sir Syed's maternal grandfather, Khawaja Fariduddin, been a ""Wazir"" (Minister)?",Salam Shah,Akbar Shah I,Akbar Shah II,None of them,B
3007,When did Pakistan television start:,1962,1964,1974,None of these,B
3008,Who died in 1901?,Lord Ripon,Sir Syed Ahmad Khan,Queen Victoria,Lord Curzon,C
3009,Which is the highest peak of the Himalayan range in Pakistan?,Nanga Parbat,K2,Tirich Mir,Sakaser,A
3010,"In the Second Constituent Assembly elected in 1955, the Muslim League formed a coalition government with:",United Front,Noon Group,Independents,None of these,A
3011,The Karakoram Highway starts in Pakistan from:,Islamabad,Tarbela,Hasan Abdal,None of these,C
3012,Dr. Abdus Salam was awarded the Nobel Prize in which year:,1980,1976,1979,1989,C
3013,Who recalled Muhammad bin Qasim from Sindh?,Caliph Walid,Caliph Sulaiman,Caliph Abdul Aziz,None of these,B
3014,Radcliff unjustly included '''' tehsils of Punjab in India.,"Kartarpur, Shakargarh, Narowal","Chunian, Pakpattan, Okara","Ferozepur, Kasur, Ajnala","Gurdaspur, Pathankot, Batala",D
3015,Who was the first secretary-general of the Muslim League?,Nawab Mohsin-ul-Mulk,Sir Agha Khan,Maulana Muhammad Hussain Bilgrami,Syed Amir Ali,C
3016,"Wakhan, a narrow strip of Afghanistan, separates Pakistan from which Central Asian country?",Uzbekistan,Kazakhstan,Tajikistan,Turkmenistan,C
3017,Where was Maulana Muhammad Ali Johar buried after his death?,Lahore,Delhi,Baitul Muqaddas (Jerusalem),Karachi,C
3018,Iskander Mirza took charge of the office of President on ___________.,"On March 23, 1956","On March 23, 1948","On August 23, 1956","On January 23, 1990",A
3019,The Brahmo Samaj was founded by __________.,Mahatma Gandhi,Raja Ram Mohan Roy,Sardar Patel,None of these,B
3020,The M-8 Motorway runs from ________ to __________.,Ratodero to Karachi,Ratodero to Sukkur,Ratodero to Gwadar,None of these,C
3021,"The Kharif season starts in April-June, and harvesting occurs during _______.",from September to October,from October to November,from October to December,None of these,C
3022,Which controversial book by Sir William Muir disturbed Sir Syed Ahmad?,Life of Buddha,Life of Mahomet,Spirit of Islam,History of Saracens,B
3023,Hina Lake is situated near __________.,Sri Nagar,Karachi,Quetta,Islamabad,B
