Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer
8417,"Fruits without seeds, like bananas, are called:",Seedless fruits,Parthenogenesis fruits,Parthenocarpic fruits,Placental fruits,C
8418,______ are negatively (-) charged particles of an atom.,Protons,Neutrons,Electrons,None of these,C
8419,Photophobia is a fear of:,Light,Dogs,Wealth,Bathing,A
8420,A person with an AB blood group is sometimes called a universal recipient because of the ______.,lack of antigens in his blood,lack of antibodies in his blood,lack of both antigens and antibodies in his blood,presence of antibodies in his blood,B
8421,"The liver produces bile, which is involved in the breakdown of fats.",Right,Wrong,Ambiguous,No idea,A
8422,A skill or capacity that enables an organization to conceive of and implement its strategies is its:,Strength,Weakness,Opportunity,Threat,A
8423,Robert Bunsen invented:,Bunsen Burner,Bunsen Micrometer,Bunsen Compass,None of these,A
8424,"During the daytime, the sky looks blue because of:",Rayleigh scattering,Converging,Diverging,None of these,A
8425,The velocity of sound in air per second is:,250 meters,331 meters,434 meters,561 meters,B
8426,"When a star collapses to a point of zero volume and infinite density, it is called a:",Wolf-Rayet star,Black hole,Blue giant,White dwarf,B
8427,Red blood cells are produced in:,Liver,Muscles,Bone Marrow,Brain tissue,C
8428,Which of the following are the discoveries of Einstein?,Radioactivity and photoelectric effect,Radioactivity and theory of relativity,Theory of relativity and photoelectric effect,X-rays and photoelectric effect,C
8429,Which of the following scales was devised by Celsius?,Absolute,Centigrade,Fahrenheit,Romer,B
8430,Dengue fever is also called:,Breakbone fever,Remittent fever,Plasmodium fever,Black fever,A
8431,One Astronomical Unit is equal to how many km in whole numbers?,130 million km,140 million km,150 million km,160 million km,C
8432,The speed of sound in dry air at 20°C is about:,130 m/s,230 m/s,330 m/s,430 m/s,C
8433,Which one is the most common ailment?,Headache,Dental pain,Migraine,Leprosy,A
8434,"The sky, when viewed from above the Earth's atmosphere, looks:",Blue,Black,Colorless,White,B
8435,SONAR is used to measure:,Ocean depth,Ocean length,Ocean width,All of the above,A
8436,"In humans, osmoregulation takes place in the:",Lungs,Spleen,Kidneys,Liver,C
8437,The adult human brain is about what percent of the total body weight?,8 percent,7 percent,5 percent,2 percent,D
8438,Who was the surgeon who pioneered antiseptic surgery in 1865?,Joseph Lister,Henry William,John Sleeman,Edward Jenner,A
8439,"Who is known as the ""Father of Taxonomy""?",Rachel Carson,Carolus Linnaeus,Francesco Redi,Aristotle,B
8440,One of the following is not a characteristic of an insect:,"Their body is divided into a head, thorax, and abdomen",They possess a pair of legs in each segment,They possess two wings for flying,Two prominent antennae are present on the head,B
8441,"Pasteur Institute, a worldwide biomedical research organization, was the first to isolate HIV, the virus that causes AIDS, in:",1983,1985,1987,None of these,A
8442,Epidemiology is the study of:,Dermis diseases,Epidemic diseases,Epidermis diseases,None of these,B
8443,Who built the first fully practical airplane?,Henry Ford,Wilbur and Orville Wright,Albert Einstein,Thomas Edison,B
8444,Which of the following diseases is genetically linked?,Epilepsy,AIDS,Color blindness,None of these,C
8445,____ is the most abundant mineral in the body.,Sodium,Calcium,Potassium,Iron,B
8446,How many times can a newspaper be recycled?,5 to 7 times,10 times,12 times,15 times,A
8447,"In winter, an iron pipe feels colder than a wooden window. This is because wood is a ______.",conductor,non-conductor,semiconductor,not a solid while iron is a solid,B
8448,"In a railway track, two rails are joined end-to-end with a gap in between them because:",Steel can be saved,Accidents due to contraction in winter can be avoided,Air gaps are necessary for bearing the weight of a running train,Accidents due to expansion in summer can be avoided,D
8449,Sunlight is made of ______ colors.,Three colors,Five colors,Seven colors,None of the above,C
8450,The ozone layer prevents which of the following radiations from entering the atmosphere?,Infrared,Ultraviolet,X-rays,Gamma rays,B
8451,Bryophytes are ______.,vascular plants,non-vascular plants,tracheophytes,prokaryotes,B
8452,"During the combustion of petrol in a car engine, the energy used is:",Chemical energy,Electrical energy,Mechanical energy,Thermal energy,A
8453,"In physics terms, which of the following is most elastic?",Sponge,Steel,Rubber,Glass,B
8454,Which of these organelles do plant cells have that animal cells typically do not?,Cell wall,Vacuoles,Both A and B,None of these,C
8455,A mature tree will take how much carbon dioxide from the atmosphere annually?,20 kg,"22 kg (approximately, can vary)",25 kg,None of these,B
8456,"When sound is reflected from the floor, ceiling, or a wall, it mixes with the original sound and changes its quality. This is called:",Sound,Echo,Reverberation,Noise,C
8457,Motor neurons carry nerve impulses from the central nervous system to the effectors.,Right,Wrong,Ambiguous,No idea,A
8458,The major component of honey is:,Glucose,Sucrose,Maltose,Fructose,D
8459,The common mineral salt present in sweat is:,Sodium chloride,Iron sulfate,Potassium sulfate,None of these,A
8460,The symbol for iron is:,Fe,Fr,Na,None of these,A
8461,"In the human body, which one of the following hormones regulates blood calcium and phosphate?",Glucagon,Growth hormone,Parathyroid hormone,Thyroxine,C
8462,"Of the following diseases, which one is caused by an insect bite?",Dengue,Scurvy,Pneumonia,Asthma,A
8463,A mixture of minerals formed naturally in the Earth is known as a:,Rock,Crystal,Mineral,Molecule,A
8464,The Mercury Thermometer was invented by?,Ian Tunning,James Gosling,Daniel Gabriel Fahrenheit,None of these,C
8465,At what time of day is the relative humidity normally at a minimum?,When the air temperature is highest,Just before sunrise,When the air temperature is lowest,About midnight,A
8466,Which of the following layers absorbs most of the sun's ultraviolet radiation?,Dust,Gaseous,Ozone,Gravitational,C
8467,Soap and detergents remove the dirt from clothes due to:,Osmosis,Capillary action,Interfacial tension,Diffusion,C
8468,AIDS is caused by a:,Bacterium,Virus (Human Immunodeficiency Virus),Both A and B,None of these,B
8469,The best conductor of heat among these liquids is:,Mercury,Alcohol,Ether,Water,A
8470,Light from the Sun travels a distance before it reaches the Earth of about:,50 million km,100 million km,150 million km,200 million km,C
8471,The study of weather is called ______.,geology,meteorology,weatherology,None of the above,B
8472,Calculus was invented by:,Isaac Newton,Al-Khwarizmi,Pythagoras,Al-Kindi,A
8473,Oncology is the study of:,Birds,Cancer,Mammals,Soil,B
8474,The nearest star to planet Earth is the _____.,Betelgeuse,Sun,Canopus,Rigel,B
8475,The least number of transfer RNA molecules for each of the twenty amino acids found in proteins is:,20,40,1,2,A
8476,Jupiter has ______ known moons.,62,73,79,95,D
8477,An instrument that measures air pressure is called:,Lactometer,Barometer,Thermometer,Hydrometer,B
8478,How is hepatitis transmitted from person to person?,Mosquito bite,Swine,Birds,Water,D
8479,"In an oil lamp, the oil rises up the wick due to ______.",atmospheric pressure,capillary action,a change in temperature,the viscosity of oil,B
8480,All of the following are electromagnetic radiations except ____.,Sound waves,Photons,X-rays,Red light,A
8481,The systolic (blood) pressure of a normal human is about ______?,80 torr,100 torr,120 torr,140 torr,C
8482,The density of pure water at 4°C is approximately ______.,1000 kg/m³,997 kg/m³,1025 kg/m³,897 kg/m³,A
8483,Which one of the following hormones contains iodine?,Thyroxine,Testosterone,Insulin,Adrenaline,A
8484,The function of iron in our body is:,To provide strength,Oxygen transport,To help in hydrolysis,To break down fats,B
8485,What is the shape of the Earth's orbit around the Sun?,Elliptical,Circular,Hyperbolic,Parabolic,A
8486,A 100-watt bulb will consume one kilowatt-hour (kWh) of electricity in ______.,8 hours,10 hours,5 hours,2 hours,B
8487,1 light-year = ?,9.5 x 10¹² km,9.5 x 10⁹ km,9.5 x 10⁶ km,9.5 x 10¹⁸ km,A
8488,A camera uses a ______ to form an image.,Condenser lens,Concave lens,Convex lens,None of these,C
8489,Which color has the longest wavelength?,Blue,Yellow,Red,Green,C
8490,According to which law is the volume of a gas directly proportional to its absolute temperature at constant pressure?,Dalton's Law,Charles's Law,Graham's Law,Boyle's Law,B
8491,The digestion of food is completed in the:,Large intestine,Stomach,Liver,Small intestine,D
8492,Nuclear sizes are expressed in a unit named ______.,newton,fermi,force,tesla,B
8493,Which of the following is a man-made substance?,Timber,Leather,Plastic,Natural Gas,C
8494,Select the correct association:,Oxidation: Loss of an electron,Oxidation: Gain of an electron,Reduction: Gain of a neutron,Reduction: Loss of a neutron,A
8495,What are considered the building blocks of matter?,Elements,Atoms,Protons,Molecules,B
8496,Which one of the following is a non-metallic mineral?,Bauxite,Gypsum,Magnesium,Manganese,B
8497,The two planets between the Earth and the Sun are:,Mercury and Saturn,Mars and Jupiter,Mercury and Venus,Venus and Jupiter,C
8498,Short-sightedness (myopia) can be corrected with which of the following lenses?,Concave lens,Convex lens,Biconvex lens,None of these,A
8499,The dominant phase of the life cycle in these organisms is haploid:,Mosses,Bacteria,Protozoa,None of the above,A
8500,How many bones are there in a newborn infant?,Approximately 300,280,250,260,A
8501,"A device used for the measurement of current, voltage, and resistance is a(n):",AVO meter (multimeter),Galvanometer,Ammeter,Ohmmeter,A
8502,Which one is not a vestigial organ of a human being?,Appendix,Coccyx,Eyelid,None of these,C
8503,In what form is the food in onions stored?,Sugar,Cellulose,Starch,Protein,A
8504,The planet in the solar system with the maximum number of moons is:,Saturn,Jupiter,Venus,Uranus,A
8505,Who invented the first commercially practical incandescent light bulb?,Philips,Robert Hooke,William Crookes,Thomas Edison,D
8506,Water is considered the universal solvent for which type of reaction?,Physical,Nuclear,Biochemical,Chemical,C
8507,Which of the following is the best source of vitamin C?,Milk,Apple,Orange,Egg,C
8508,Enzymes are biological catalysts.,Right,Wrong,Ambiguous,No idea,A
8509,The longest and the strongest bone in the human body is:,Tibia,Pelvis,Femur,Jaw,C
8510,The electrostatic force that holds atoms and molecules together acts between:,Positive charges,Negative charges,Neutral charges,Both A and B,D
8511,Who invented dynamite?,Newton,Edison,Alfred Nobel,None of these,C
8512,Human bone does not contain:,Phosphate,Boron,Chondroitin sulphate,None of the above,B
8513,The three primary nutrients needed for the healthy growth of plants are:,"N, P, K","N, C, P","N, K, C","N, S, P",A
8514,"The term ""blue shift"" is used to indicate:","The Doppler effect, in which an object appears bluer when it is moving toward the observer",A star turning from white to blue,The future Sun would become blue,A black hole was blue at its start,A
8515,Fuse wire is made of:,63 percent lead and 37 percent aluminum,63 percent tin and 37 percent lead,63 percent tin and 37 percent aluminum,63 percent lead and 37 percent tin,B
8516,The scientific study of plants is called:,Botany,Zoology,Ecology,None of these,A
8517,The diaphragm in the human body assists in:,Digestion,Respiration,Circulation of blood,Purification of blood,B
8518,Organic compounds poured directly into the blood and transported to targeted tissue are:,Spleen,Pancreas,Hormones,None of these,C
8519,What is responsible for diphtheria and influenza?,"Virus and bacteria, respectively","Bacteria and virus, respectively",Bacteria only,Water pollution,B
8520,Which protein acts as a hormone?,Casein,Oxytocin,Trypsin,Keratin,B
8521,The glands of the body which pour their secretions directly into the bloodstream are known as:,Exocrine glands,Endocrine glands,Heterocrine glands,Compound glands,B
