Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer
2430,How much water must be added to a bucket which contains 40 liters of milk at the cost price of Rs.3.50 per liter so that the cost of milk reduces to Rs.2 per liter?,25 liters,28 litres,30 liters,35 liters,C
2431,0.036 in terms of percent is:,36%,6.36%,3.60%,0.36%,C
2432,"A path of uniform width turns the inside of a rectangular field 38m long and 32m wide. If the path occupies 600 m^2, then the width of the path is___________?",3m,5m,8.75m,10m,B
2433,LCM of 18 and 27 is_________?,85,89,54,91,C
2434,"If Y < 30, where X and Y are positive integers and X:Y = 7:5, which of the following is a possible value for X?",31,41,21,51,C
2435,"A rectangular field is to be fenced on three sides leaving a side of 20 feet uncovered. If the area of the field is 680 sq. feet, how many feet of fencing will be required?",34,40,68,88,D
2436,"The length and width of a field are in the ratio 5:3. If the width of the field is 42 m, then its length is:",100 m,80 m,50 m,70 m,D
2437,Three pipes A B and C can fill a tank in 20 hours. After working at it together for 5 hours C is closed and A and B fill it in 30 hrs. C alone can fill it in:,35hrs,40 hrs,30 hrs,28 hrs,B
2438,[(523 + 27) * (187 - 35) / (424 + 16)] / [110/22 of (2 * 38)] = ______?,2,1,0.5,0.25,C
2439,The volume of a cube is 1728 cc. Find its surface area. Geometric Measurement,864 cm²,648 cm²,486 cm²,468 cm²,A
2440,"A two number committee comprising of one male and the female number is to be constituted out of five male and 3 females. Amongst the females, Ms. A refused to be number committee in which Mr.B is taken as the number of how many different ways",11,30,14,20,C
2441,"If 3^(x+3) + 7 = 250, then x is:",2,3,4,None of these,A
2442,"If a solid sphere of radius 10 cms is moulded into 8 spherical solid balls of equal radius, then surface area of each ball (in cm²) is________?",100π,7π,60π,50π,A
2443,"The ratio of the number of boys and girls is 3:2. If 20 % of the boys and 30 % of the girls are scholarship holders, then the percentage of students who do not get a scholarship is_________?",50%,72%,75%,76%,D
2444,Solve the equation for x : 19(x + y) + 17 = 19(-x + y) - 21:,-1,-2,-3,-4,A
2445,Simplify (60)² / 72. Basic Arithmetic,3600,3528,0.02,50,D
2446,"If the C.I. on a sum for 2 years at 12 1/2 % per annum is Rs. 510, the S.I. on the same sum at the same rate for the same period of time is________?",Rs. 400,Rs. 450,Rs. 460,Rs. 480,D
2447,"A and B invest Rs.10000 each, A investing for 8 months and B investing for all the 12 months in the year. If the total profit at the end of the year is Rs.25000, find their shares?","Rs.8000, Rs.17000","Rs.9000, Rs.16000","Rs.18000, Rs.7000","Rs.10000, Rs.15000",D
2448,43% of 784 = ________?,312.73,373.12,337.12,339.12,C
2449,"In an examination a pupil's average marks were 63 per paper. If he had obtained 20 more marks for his Geography paper and 2 more marks for his History paper, his average per paper would have been 65. How many papers were there in the",8,9,10,11,D
2450,"A man can row 6 kmph in still water. When the river is running at 1.2 kmph, it takes him 1 hour to row to a place and back. How far is the place?",3.12 km,2.88 km,3 km,2 km,B
2451,The price of a cap is increased by 25%. By how much percent should its price be decreased now to get the original price?,25%,22%,20%,18%,C
2452,"In the sequence 35, 45, 55, ____, what is the 10th term?",115,120,125,350,C
2453,"If the cost price of 12 pens is equal to the selling price of 8 pens, the gain per cent is:",25%,33.33%,50%,66.67%,A
2454,7 + 5 - (3/2 * 1/4) of 2/7 + 7/2 * 1/6 equals ________.,12,12.17,12.47,12.87,C
2455,What is the percent discount on a trouser marked down from $160 to $120?,10%,20%,22%,25%,D
2456,"There are 20 poles with a constant distance between each pole, A car takes 24 second to reach the 12th pole .How much will it take to reach the last pole?",41.45 sec,40.45 sec,42.45 sec,41.00 sec,A
2457,What annual installment will discharge a debt of Rs 1092 due in 3 years at 12% simple interest?,Rs. 325,Rs. 545,Rs. 560,Rs. 550,A
2458,"Find the amount on Rs.5000 in 2 years, the rate of interest being 4% per first year and 5% for the second year?",Rs0.46 ,Rs0.56 ,Rs0.55 ,Rs0.56 ,C
2459,You deposit $600 into a 6 month certificate of deposit. After 6 months the balance is $618. Find the simple annual interest rate:,6%,5%,7%,8%,A
2460,"Two pipes A and B can fill a cistern in 37 1/2 minutes and 45 minutes respectively. Both pipes are opened. The cistern will be filled in just half an hour, if the pipe B is turned off after?",5 min,9 min,10 min,15 min,B
2461,A cloth merchant has announced 25% rebate in prices. If one needs to have a rebate of Rs. 40. Then how many shirts each costing Rs.32 he should purchase?,6,5,10,7,B
2462,I bought two books; for Rs.480. I sold one at a loss of 15% and other at a gain of 19% and then I found each book was sold at the same price. Find the cost of the book sold at a loss?,Rs0.28 ,Rs0.28 ,Rs0.14 ,Rs0.70 ,B
2463,"The average age of students of a class is 15.8 years. The average age of boys in the class is 16.4 years, and that of the girls is 15.4 years. The ratio of the number of boys to the number of girls in the class is ___________?",1:02,2:03,3:02,4:05,B
2464,A man invests in a 16% stock at 128. The interest obtained by him is:____________?,16%,12.50%,8%,12%,B
2465,Find the roots of quadratic equation: 3x² - 7x - 6 = 0?,"-6, 3","3, -2/3","-5, 2","-9, 2",B
2466,"A man borrowed Rs. 60,000 at a simple interest rate of 9% per year. What was the total amount he repaid after 3 years?",Rs. 16200,Rs. 76200,Rs. 70200,None of these,B
2467,The area of a triangle is with base 4m and height 5m?,20 sq. m,10 sq. m,5 sq. m,3 sq. m,B
2468,A dealer purchased an article at 3/4 of its list price and sold 50% more than the list price. Find his gain percent?,75%,50%,100%,80%,C
2469,"In a game of billiards, A can give B 20 points in 60 and he can give C 30 points in 60. How many points can B give C in a game of 100?",50,40,25,15,C
2470,"The least number exactly divisible by 12,15,20,54 is:",532,220,540,500,C
2471,"In an examination, every candidate took physics or mathematics or both 65.8% took physics and 59.2% took mathematics the total number of candidates was 2000. How many candidates took both physics and mathematics?",750,500,250,125,B
2472,A person can row at 9 kmph and still water. He takes 4 1/2 hours to row from A to B and back. What is the distance between A and B if the speed of the stream is 1 kmph?,32 km,25 km,28 km,None of these,D
2473,A milkman adds 10 liters of water to 10 liters of milk. His son takes 15 liters of this mixture and adds 5 liters of water to it. What is the final amount of water in the mixture?,10 liters,12.5 liters,13.8 liters,15 liters,B
2474,"A gardener was asked a plant flowers in a row containing equal number of plants. He tried to plant 6, 8, 10 and 12 in each row, but 5 plants left in each case. When he planted 13 in a row, no plant was left. Find the number of plants with him?",245,125,485,845,D
2475,"Raees credits 15 % of his salary in this fixed deposit account and spends 30 % of the remaining amount on groceries if the cash in hand is Rs. 2380, what is his salary?",Rs. 3500,Rs. 4000,Rs. 4500,Rs. 5000,B
2476,If the sides of a cube are in the ratio 4:3. What is the ratio of their diagonals?,4:03,5:03,3:04,1:03,A
2477,The principal which will amount to Rs. '270.40 in 2 years at the rate of 4'%' per annum compound interest is?,Rs. 150,Rs. 200,Rs. 250,None of these,C
2478,"If A:B = 2:3, B:C = 3:4, and A:D = 4:5, then C:D is?",5:01,3:05,8:05,None of these,C
2479,(24 * 5 * 7 * 9) / ? = 216 Basic Arithmetic,15,20,25,35,C
2480,"How many terms are there in 20, 25, 30 ... 140?",22,23,24,25,D
2481,Find the roots of quadratic equation: x² + x - 42 = 0?,"-6, 7","-8, 7","14, -3","-7, 6",D
2482,A man takes twice as long to row a distance against the stream as to row the same distance in favour of the stream. The ratio of the speed of the boat (in still water) and the stream is________?,1:03,3:01,2:03,3:02,B
2483,Ali can type at a speed of 25 words per minute. How many words can he type in one hour?,1300,1200,1500,1475,C
2484,An order was placed for the supply of a carpet whose breadth was 6 m and length was 1.44 times the breadth. What be the cost of a carpet whose length and breadth are 40% more and 25% more respectively than the first carpet. Given that the ratio of carpet is,Rs. 3642.40,Rs. 3868.80,Rs. 4216.20,Rs. 4082.40,D
2485,A man buys an article for $27.50 and sells it for $28.60. What is his gain percent?,3%,4%,6%,None of these,B
2486,"An aeroplane covers a certain distance at a speed of 240 kmph in 5 hours. To cover the same distance in 5/3 hours, it must travel at a speed of:_________?",660 km/hr,680 km/hr,700 km/hr,720 km/hr,D
2487,"If daily wages of a man is double to that of a woman, how many men should work for 25 days to earn Rs.14400? Given that wages for 40 women for 30 days are Rs.21600. Time-Work",15,14,16,13,C
2488,10 books are placed at random in a shelf. The probability that a pair of books will always be together is_________?,01-Oct,09-Oct,01-May,03-Oct,C
2489,"wo pipes X and Y fill a tank in 15 hrs. and 20 hrs. respectively, while a third pipe 'Z' can empty the full tank in 25 hrs. All the three pipes are opened in the beginning. After 10 hrs. Z is closed. In how much time, will the tank be full?",12 hrs,14 hrs,16 hrs,18 hrs,A
2490,Saeed receives a commission of Rs. 25 for every Rs. 250 worth of merchandise he sells. What is the percentage of his commission?,25%,10%,15%,5%,B
2491,"A scientist finds that a cell culture of c cells splits into two new cells every hour, modelled by A(t)=(cr)^t. If he starts with 80 cells, which of the following assigns the correct values of c and r?","c=40, r=2","c=80, r=0.5","c=80, r=2","c=80, r=1.5",C
2492,6.4 * 1.25 = (?)3 Basic Arithmetic,1,4,2,3,C
2493,"Find the missing number: 6, 7, 21, 33, 48, ____, 112. Number Series",70,69,68,71,A
2494,"Find the smallest number which when increased by 5, divisible by 6, 9, 15, 20 and 24?",344,355,366,377,B
2495,"Find the cash required to purchase Rs. 3200, 7(1/2) % stock at 107(brokerage (1/2) %). Stocks",3440,4440,5440,6440,A
2496,"The radius of a circular wheel is 1.75 m, how many revolutions will it make in traveling 11 km?",1000,2000,3000,4000,A
2497,25 men can consume 250kg of wheat in 20 days. 20 men can consume how much wheat in 25 days?,300 kg,200 kg,250 kg,350 kg,C
2498,"When a student weighing 45 kg left a class, the average weight of the remaining 59 students increased by 200g. What was the average weight of the remaining 59 students?",57 kg,58 kg,59 kg,60 kg,A
2499,(830 + ? * 3 * 14 / 100) - (830 * 14 * 3 / 100) = 20.16 Basic Arithmetic,24,36,48,None of these,D
2500,"What is the simple interest on Rs. 5,000 at a rate of 6% per annum for 3 years?",Rs. 800,Rs. 900,Rs. 1000,Rs. 1200,B
2501,"A worker is paid Rs. 2310 for 6 days. If his total wage during a month adds up to Rs. 9240, find the number of days in the month he worked. Proportion",22 days,24 days,26 days,28 days,B
2502,Ramees bought 4 dozen apples at Rs. 12 per dozen and 2 dozen apples at Rs. 16 per dozen. He sold all of them to earn 20%. At what price per dozen did he sell the apples?,Rs. 14.40,Rs. 16.00,Rs. 16.80,Rs. 19.20,B
2503,A hockey team won 6 games and lost 8. What is the ratio of wins to the total number of games'?,6:08,8:06,3:07,6:14,C
2504,"A toy is sold for Rs. 220. If the rate of profit was 10% of the cost, what was the cost?",Rs. 198,Rs. 202,Rs. 200,Rs. 201,C
2505,"A man can row with a speed of 15 kmph in still water. If the stream flows at 5 kmph, then the speed in downstream is________?",10 kmph,5 kmph,20 kmph,22 kmph,C
2506,"What is the set {1, 2, 3} called?",Odd set,Subset of Set of natural numbers,Set of whole numbers,None of these,B
2507,15% of 195 + 14% of 205 = _______?,52,62,58,78,C
2508,"If 3/11 of a number is 22, what is 6/11 of that number?",6,12,33,44,D
2509,"A big rectangular plot of area 4320 Sq.m is divided into 3 square shaped smaller plots by fencing parallel to the smaller side of the plot. However, some area of land was still left as a square plot could not be formed. So 3 more square shaped plots were formed",160m × 27m,240m × 18m,120m × 36m,135m × 32m,C
2510,"The average of two numbers is XY.If one number is equal to X ,the other number is equal to_________?",X,2Y,XY-X,2 XY - X,D
2511,"What is the ratio of Faheem's salary to Imran's salary to Naveed's salary if Faheem makes 80,000 rupees ,Imran 70,000 rupees and Naveed makes 50,000 rupees?",5:07:08,8:07:05,8:05:07,None of these,B
2512,"Pipes A and B can fill a tank in 5 and 6 hours respectively. Pipe C can empty it in 12 hours. If all the three pipes are opened together, then the tank will be filled in?",1 13/17 hours,2 8/11 hours,3 9/17 hours,4 1/2 hours,C
