Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer
5683,"The draft of the constitution prepared by the ""Basic Principles Committee"" was presented in the Constituent Assembly in September _________ by Liaquat Ali Khan.",In 1948,In 1949,In 1950,In 1951,C
5684,The '''' was a gathering of 35 prominent Indian Muslim leaders led by the Aga Khan III at the Viceregal Lodge in Simla in October 1906.,Minto Conference,Delhi Convention,Simla Deputation,None of these,C
5685,Who is regarded as the father of local self-government in India?,Lord Dalhousie,Lord Wellesley,Lord Bentinck,Lord Ripon,D
5686,Regulation of the corporate sector and capital market in Pakistan is included in the mandate of:,Corporate and Capital Market Commission,Pakistan Corporations Association,Pakistan Corporate and Business Association,Securities and Exchange Commission of Pakistan,D
5687,How many tribal areas are there in Pakistan?,8,9,11,10,C
5688,Who was first Pakistani to conquer Mount Everest?,Nasir Shabir,Samir Shabir,Abdul Sattar Edhi,Rahmat Ali Shah,A
5689,Who was the early political mentor of Quaid-e-Azam?,Mahatma Gandhi,Gopal Krishna Gokhale,Sir Syed Ahmed Khan,Lord Minto,B
5690,What is the length of the Multan-Sukkur (M-5) Motorway?,275 km,392 km,95 km,65 km,B
5691,Which is the most widely used irrigation method in Pakistan?,Tube wells,Perennial Canals,Karez,Dams,B
5692,"How many seats are in the ""Balochistan Provincial Assembly""?",70,68,65,60,C
5693,How many Senators represent Islamabad?,2,3,4,5,C
5694,The most ancient civilization is:,Harrapa,Moenjodaro,Mehargarh,None of these,C
5695,Agartala Conspiracy was instigated by __________.,Faiz Ahmad Faiz,Sorish Kashmiri,Sheikh Mujeeb ur Rehman,None Of These,C
5696,The tenure of Zulfiqar Ali Bhutto as PM was:,1971-1977,1971-1973,1973-1977,None of these,C
5697,Quaid-e-Azam remained President of the AIML for a period of how many years?,10,25,34,40,C
5698,What is the height of the Takht-e-Sulaiman peak?,"3,200 m","3,500 m","3,487 m","3,310 m",C
5699,When was the first general election held in Pakistan?,1954,1962,1968,1970,D
5700,The 1973 Constitution provides which system for governing a country?,Parliamentary System,Presidential System,Power Rule System,None of these,A
5701,When was Urdu Declared National language of Pakistan?,in April 1954,in May 1958,in July 1955,in March 1960,A
5702,The Sehat Health Insurance Program started from which province of Pakistan?,KPK,Punjab,Sindh,None of these,A
5703,"Who Presented Lahore Resolution (Pakistan Resolution) on 23rd March, 1940?",Liaqat Ali Khan,Quaid-e-Azam,A. K. Fazlul Huq,Ch. Rehmat Ali,C
5704,"In February 1949, the Government of Pakistan formed a committee to prepare Pakistan's National Anthem. '''' people competed to write the National Anthem, out of which Hafeez Jalandhari''s lyrics were selected as the national anthem of Pakistan.",722,723,724,725,B
5705,The name of the city Nerun Kot was changed to Hyderabad in _________.,In 1765,In 1768,In 1775,None of these,B
5706,How many times did Mahmud of Ghazni invade India?,5,15,17,None of these,C
5707,Pakistan joined SCO as a full member in:,1999,1997,2016,2017,D
5708,The British fought Plassey war against:,Haider Ali,Tipu Sultan,Sirajuddaula,None of these,C
5709,Who was Abul Kalam Azad?,An Indian journalist and scholar,A Pakistani politician,A great economist,None of these,A
5710,The Aryans first settled in the _________ region of the subcontinent around 1500 BC.,Kashmir,NWFP,Punjab,Balochistan,C
5711,When was the referendum in NWFP held to choose joining Pakistan or India?,in June 1947,in September 1947,in July 1947,in August 1947,C
5712,____________ has been promoted to the rank of Lieutenant General and appointed as Surgeon General of the Pakistan Army.,Major General Zahid Hamid,Major General Nigar Johar,Major General Tariq Ghafoor,Major General Iftikhar Wyne,B
5713,The last ruling family of the Delhi Sultanate was:,Tughlaq,Mamluk,Khilji,None of these,D
5714,The book 'Pakistan: The Formative Phase' was written by __________.,K. K. Aziz,Khalid bin Sayeed,Aitzaz Ahsan,Syed Ameer Ali,B
5715,Mohandas Karamchand Gandhi renounced his formal membership of the Congress in:,1934,1940,1946,1947,A
5716,The most popular spot on Do Darya is __________.,Al Sajjad,Charcoal,Kababjees,Kolachi,D
5717,Kakul Military Academy is located in which city of Pakistan?,Lahore,Peshawar,Abbottabad,Faisalabad,C
5718,The Unionist Party was founded by:,Fazl-i-Hussain,Sikandar Hayat Khan,Khizar Hayat Tiwana,None of these,A
5719,Which is the highest peak of the Hindu Kush range?,Tirich Mir,K2,Nanga Parbat,Sakaser,A
5720,According to which article of the 1973 Constitution is the Federal Government composed of the Prime Minister and his cabinet?,Article 90,Article 85,Article 80,Article 75,A
5721,"""Astore"" is located in which area?",Punjab,Balochistan,Sindh,Gilgit Baltistan,D
5722,"Which document is known as the ""Magna Carta"" of Pakistan's Constitution?",The Objectives Resolution 1949,The Lahore Resolution 1940,The 1973 Constitution,The Indian Independence Act 1947,A
5723,Who was the founder of daily Nawa-i-Waqt:,Hameed Nizami,Majeed Nizami,Khalil Ur Rehman,Zia Shahid,A
5724,The first Urdu daily newspaper published after the creation of Pakistan was __________.,Mashriq',Imroze',Watan',Nawa-i-Waqt',B
5725,What is the (Area Wise) rank of Pakistan among the World's largest countries?,9th,34th,56th,68th,B
5726,When and where was Haji Shariatullah born?,"Faridpur, 1767","Faridpur, 1781","Sylhet, 1767","Sylhet, 1768",B
5727,GHQ stands for ________.,General Headquarters,General High Quarters,General High Quartermaster,None of them,A
5728,Wali Tangi Dam is located in:,Punjab,Sindh,KPK,Balochistan,D
5729,The length of the common border of Pakistan and Afghanistan is ________.,"2,252 km","2,282 km","2,350 km","2,430 km",D
5730,Muslim population percentage in Kashmir in 1947 was:,68 percent,88 percent,78 percent,65 percent,C
5731,Zulfikar Ali Bhutto served as the _________ Prime Minister of Pakistan from 1973 to 1977.,7th,8th,9th,10th,C
5732,The Parliament of Pakistan passed the Protection of Pakistan Act in:,2013,2012,2014,2015,C
5733,The silver coin tanka was introduced by:,Qutb-ud-din,Balban,Iltutmish,Bairam Khan,C
5734,The space agency of Pakistan is:,SUPARCO,JAXA,NAMA,None of these,A
5735,The political party launched by Air Marshal Asghar Khan was:,Pakistan Democratic Party,Tehreek-i-Insaf,Justice Party of Pakistan,Tehreek-e-Istaqlal,D
5736,K' in Pakistan stands for:,Kashmir,Kuffar,Kabul,Kamyab,A
5737,When did Pakistan issue its first coin?,on 1st July 1948,on 3rd January 1948,on 14th August 1948,on 3rd March 1948,B
5738,Defence Day on September 6 commemorates the war of __________.,in 1965,in 1966,in 1971,in 1998,A
5739,Ideology means the __________.,Science of Ideas,Art of Ideas,Both a and b,None of these,A
5740,The first general elections in Pakistan (1970) were held under the military government of President ___________.,Iskander Mirza,Yahya Khan,Ayub Khan,Zulfikar Ali Bhutto,B
5741,The real name of Ustad Bukhari (Sindhi-language poet) is __________.,Syed Muhammad Shah,Syed Hashim Shah,Syed Ahmed Shah,Syed Tariq Shah,C
5742,Iskander Mirza took charge of the office of President on ___________.,"On March 23, 1956","On March 23, 1948","On August 23, 1956","On January 23, 1990",A
5743,Which political party did not participate in the First Round Table Conference?,AIML,Congress,British Government,Hindu Mahasabha,B
5744,Who was the second Governor-General of Pakistan?,Sir Khawaja Nazimuddin,Ghulam Muhammad,Iskander Mirza,None of these,A
5745,How much was paid for the State of Jammu and Kashmir in the Treaty of Amritsar?,50 lac rupees,60 lac rupees,75 lac rupees Nanakshahi,100 lac rupees,C
5746,Who was the Commander-in-Chief of the Pakistan Army from 1951 to 1958?,Yahya Khan,Ayub Khan,Tikka Khan,Zia ul Haq,B
5747,Din-i-Ilahi was promoted by:,Babar,Humayun,Jahangir,Akbar,D
5748,What is the most significant historical distinction of Sultana Raziya?,Longest reign in Slave Dynasty,First and only Muslim lady to rule India,Conquered the most territory,Abolished the Chahalgani system,B
5749,Muhammad Zia-ul-Haq became the President of Pakistan. (Ordinal number),5th,6th,7th,8th,B
5750,Who is the only person to have served as both Governor-General and Prime Minister of Pakistan?,Ghulam Muhammad,Iskander Mirza,Liaquat Ali Khan,Khawaja Nazimuddin,D
5751,Which is the highest civilian award of Pakistan?,Nishan-e-Haider,Tamgha-e-Pakistan,Nishan-e-Pakistan,None of the above,C
5752,Midshipman rank of the Navy is equal to which rank of the Army?,Captain,2nd Lieutenant,Colonel,None of these,B
5753,The District Zakat and Ushr Committee was constituted under section:,12,13,14,16,D
5754,From Memory is the autobiography of:,Ch. Muhammad Ali,Sir Firoz Khan Noon,Muhammad Ali Bogra,Hussain Shaheed Suhrawardy,B
5755,"If the PM of Pakistan wants a bill to be passed, it is necessary to get the bill approved from the ________.",National Assembly of Pakistan,Senate of Pakistan,President of Pakistan,All of the above,D
5756,Nawab Waqar ul Malik became secretary of the Board of Trustees Aligarh in:,1906,1908,1907,None of these,C
5757,Which Article of the 1973 Constitution relates to the National Language of Pakistan?,Article 215,Article 251,Article 257,Article 12,B
5758,Which pact gave the right of separate electorate to Muslims:,Minto-Morley Pact,Simon Commission,Lucknow Pact,None of these,C
5759,"At the time of independence, which community was in the majority in the state of Jammu and Kashmir?",Muslim,Hindu,Sikh,Christian,A
5760,By whom was Quaid-e-Azam titled the 'Ambassador of Hindu-Muslim Unity'?,Muhammad Shafi,Sarojini Naidu,Abul Kalam Azad,Allama Iqbal,B
5761,The founder of Jamat-e-Islami is:,Yasir Arafat,Maulana Muhammad Ilyas,Abul Aala Maududi,None of these,C
5762,Quaid-e-Azam died on which date?,on 12th September 1948,on 16th October 1951,on 11th September 1948,on 14th August 1948,C
5763,Which team was the runner-up in Pakistan Super League 2018?,Quetta Gladiators,Karachi Kings,Peshawar Zalmi,Islamabad United,C
5764,The second Governor-General of Pakistan was?,Khawaja Nazimuddin,Malik Ghulam Muhammad,Iskander Mirza,None of these,A
5765,What was Sher Shah's real name?,Sher Khan,Farid Khan,Islam Shah,Hasan Khan,B
5766,Who was the first Muslim Governor of Khyber Pakhtunkhwa after the independence of Pakistan?,Sahibzada Muhammad Khurshid,Sahibzada Abdul Qayyum Khan,Arbab Sikandar Khan Khalil,None of them,A
5767,The dark green field in the flag of Pakistan represents ____.,Minorities,Muslim Majority,Both Muslims and Minorities,None of these,B
5768,When was HBFC set up in Pakistan?,in November 1954,in November 1952,in November 1957,in November 1950,B
5769,Head Sulemanki is on which of the following rivers?,River Ravi,River Jhelum,River Sutlej,River Chenab,C
5770,Who wrote the book 'If I Am Assassinated'?,Benazir Bhutto,Zulfiqar Ali Bhutto,Nelson Mandela,Vladimir Lenin,B
5771,When was the Partition of Bengal announced?,16-Oct-05,12-Dec-11,2466,16885,A
5772,"The 'Basic Democracies' system, a multi-tiered system of local government, was introduced by which leader?",Iskander Mirza,Zulfikar Ali Bhutto,Ayub Khan,Yahya Khan,C
5773,The foundation stone of Quaid-e-Azam Muhammad Ali Jinnah's Mausoleum was laid by:,Sikandar Mirza,Yahya Khan,Ayub Khan,Zia-ul-Haq,C
5774,The Faraizi Movement was primarily a religious movement. What change did Dudu Miyan bring to it?,Transformed it into a movement of active resistance against landlords,Transformed it into a purely political movement,Transformed it into a cultural movement,None of these,A
5775,"The ""All-India Muslim League"" observed the 'Day of Deliverance' after the resignation of the All-India Congress ministers. On what date was it observed?","On October 22, 1938","On December 22, 1938","On October 22, 1939","On December 22, 1939",D
5776,Indian spy Kulbhushan Jadhav was arrested in:,Tharparkar,Khairpur,Washuk,Mashkel,D
5777,The minimum age to cast a vote in Pakistan is:,15 years,18 years,21 years,25 years,B
5778,Which saint is also known as the 'Great Traveler' (Jahanian Jahangasht)?,Rukn-e-Alam,Jalaluddin Bukhari,Makhdoom Jahanian,Data Ganj Bakhsh,C
5779,Which provincial Chief Minister was dismissed by Governor-General Ghulam Muhammad on the issue of the One Unit scheme?,Chief Minister of NWFP,Chief Minister of Sindh,Chief Minister of Punjab,Chief Minister of Balochistan,B
5780,Which country will host the Asia Cup 2020 as announced by ACC (Asian Cricket Council)?,India,Bangladesh,Pakistan,Sri Lanka,C
5781,How many seats were allocated to the Muslim League in the Viceroy's Executive Council under the 1946 interim government plan?,5,9,11,None of these,A
5782,Hazara community is residing in which country:,Iran,Afghanistan,Pakistan,All of these,D
5783,Which of following agencies regulate media?,NEPRA,PEMRA,PMRA,None of above,B
5784,When was Martial Law imposed in Lahore?,in 1951,in 1952,in 1953,in 1954,C
5785,Article ________ of the Constitution deals with the National Economic Council.,156,157,158,159,A
5786,The China-Pakistan Economic Corridor (CPEC) connects the Pakistani port of Gwadar to the Chinese city of:,Kashgar,Urumqi,Shanghai,Guangzhou,A
5787,Last Mughal emperor was ___________.,Babar,Shah Jahan,Bahadur Shah II,Jahangir,C
5788,How many senators are directly elected from each province of Pakistan?,24,25,23,22,C
5789,Ormara Port is located in which province:,Punjab,Sindh,KPK,Balochistan,D
5790,Who was the last Viceroy of India:,Lord Mountbatten,Lord Irwin,Lord Clive,Lord Harding,A
5791,The Pakistan Resolution was seconded by:,Chaudhry Khaliquzzaman,Liaquat Ali Khan,Maulana Zafar Ali Khan,Sardar Abdur Rab Nishtar,A
5792,PARCO established a pipeline from Karachi to North in 2002.Name the pipeline:,Refined Oil Project,Black Oil Project,White Oil Project,None of these,C
5793,'The Quaid-e-Azam''s Mausoleum is an impressive landmark of:,Lahore,Multan,Kasur,Karachi,D
5794,"Before his conflict with Humayun, Sher Shah Suri was the ________ of Bihar.",Governor,Deputy Governor,Prime Minister,None of these,B
5795,The Central National Muhammadan Association was founded by:,Syed Ameer Ali,Allama Shibli Noumani,Ch. Rehmat Ali,Allama Iqbal,A
5796,Sindh was annexed by the British on __________.,"On February 12, 1846","On February 17, 1843","On February 7, 1844","On February 19, 1845",B
5797,Who founded the Tablighi Jama'at in 1926?,Maulana Abul Kalam Azad,Maulana Muhammad Ilyas,Muhammad Ali Jinnah,Allama Iqbal,B
5798,Who was the emperor from 1658 to 1707?,Aurangzeb,Shah Jahan,Humayun,Akbar,A
5799,Stanley Wolpert is popular due to his biography on:,Sir Winston Churchill,Muhammad Ali Jinnah,John F. Kennedy,Benazir Bhutto,B
5800,In which city was the Indus Waters Treaty signed by the Prime Minister of India and the President of Pakistan?,Karachi,Lahore,Delhi,Kolkata,A
5801,Which college did Benazir Bhutto attend?,St. Albert's College,Hasnat College for Women,Radcliffe College,St. Agnes College,C
5802,Kalam and Behrain are important tourist points of ________.,Chitral Valley,Hunza Valley,Kalam Valley,Swat Valley,D
5803,"The first cabinet of Pakistan consisted of ________ members, including the Prime Minister.",7,8,9,10,A
