Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer
3082,What is the literal meaning of Qiyas?,Thinking,Searching,Judging,Independent decision,C
3083,"Name the first ghazwa, which is also called Ghazwa al-Abwa.",Badr,Waddan,Al-Asad,Banu Nadir,B
3084,Name the person condemned by name in the Holy Quran by the Holy Prophet (PBUH).,Abu Jahl,Abu Lahab,Ubayy ibn Khalaf,None of these,B
3085,What is Tahleel?,Recitation of the 4th Kalima,Recitation of the 3rd Kalima,Recitation of the 5th Kalima,Recitation of the 1st Kalima,D
3086,The legal concept allowing a jurist to choose the more lenient ruling among valid opinions is known as:,Rukhsah,Talfiq,Takhayyur,Istihsan,D
3087,"In Islamic eschatology, the ""Dajjal"" is the figure of the:",The return of Jesus,The Mahdi,Antichrist or Wrong messiah,The beast of the earth,C
3088,The Islamic calendar was standardized to begin with the month of Muharram during the caliphate of:,Uthman (RA),Abu Bakr (RA),Umar ibn al-Khattab (RA),Ali (RA),C
3089,Umar (RA) divided the Islamic Empire into how many major provinces for administrative purposes?,5,12,8,4,C
3090,How many Umrahs were performed by the Holy Prophet (PBUH)?,4,5,6,7,A
3091,"In Sufi terminology, a miracle performed by a saint (`wali`) as a sign of divine favor is called a:",Mu'jizah,Barakah,Irhas,Karamah,D
3092,Whom did the Prophet (SAW) marry in the 4th Hijri year?,Zaynab,Maria,Maymunah,None of these,D
3093,What was the title of Hazrat Ayesha (RA)?,Tahira,Siddiqa,Umm-ul-Masakeen,All of them,B
3094,From where is the Sa'i (walking between the two hills) commenced?,From Safa,From al-Multazam,From the Haram,From Marwa,A
3095,In how much time was the Holy Qur'an revealed?,22 years 5 months and 14 days,23 years 5 months and 12 days,22 years 3 months and 22 days,21 years 5 months and 12 days,A
3096,How many years did Prophet Muhammad (SAW) spend in Makkah after Prophethood?,13,10,5,None of these,A
3097,Abraha al-Ashram was the:,King of Syria,King of Oman,King of Iraq,King of Yemen,D
3098,Name the foster mother(s) of Muhammad (PBUH).,Hazrat Halimah (R.A.),Hazrat Thawbah,Hazrat Khawlah (R.A.),All of these,D
3099,Hazrat Muhammad PBUH ki seerat par pehli kitaab kaun si hai?,Seerat-e-Muhammadi,Seerat-e-Rasool Arabi,Seerat-e-Nabi,In mein se koi nahi,C
3100,Who killed Abd al-Rahman ibn Muljam (the assassin of Ali RA)?,Hussain (RA),Hassan (RA),Abu Musa (RA),Aqeel (RA),B
3101,The Hijri calendar was started during the reign of:,Hazrat Abu Bakr (RA),Hazrat Umar (RA),Hazrat Uthman (RA),Hazrat Ali (RA),B
3102,The first Nimaz-e-Janazah performed by the Holy Prophet (PBUH) was that of which Sahabi?,As'ad ibn Zurarah,Sumayyah bint Khabbat,Yasir ibn Amir,Al-Harith ibn Abi Hala,A
3103,The number of Madni Surah in Holy Quran is:,28,86,82,68,A
3104,Kaleemullah is the title of:,Hazrat Adam (AS),Hazrat Musa (AS),Hazrat Isa (AS),None of these,B
3105,Name the first authority for the compilation of Ahadith.,Imam Malik,Imam Bukhari,Imam Ahmad,Imam Abu Hanifa,A
3106,"The theological school of ""Qadariyyah"" held the belief in:",The createdness of the Quran,Absolute predestination,Complete human free will (Qadr),Postponement of judgment,C
3107,What was the relationship between Prophet Musa (AS) and Prophet Shu'ayb (AS)?,Friend,Father-in-law and Son-in-law,Brothers-in-law,None of these,B
3108,"In Islam, there is a close relation between:",Politics and Matter,World and Politics,Shariat and mysticism,Politics and Shariat,D
3109,The second source of Islamic law is,Quran,Ijma,Hadith,All of these,C
3110,How many articles are in Iman?,6,10,11,12,A
3111,Who was the first scribe of Wahi among the Prophet's companions?,Abu Bakr Siddiq (RA),Zayd ibn Thabit (RA),Ubayy ibn Ka'b (RA),Abdullah ibn Sa'd (RA),B
3112,Which Prophet is mentioned in the Quran the most times?,Hazrat Isa (AS),Hazrat Ibrahim (AS),Hazrat Musa (AS),Hazrat Lut (AS),C
3113,Name the first person who accepted the incident of Mi'raj as true.,Umm Hani (R.A.),Hazrat Khadijah (R.A.),Hazrat Aishah (R.A.),Hazrat Abu Bakr (R.A.),D
3114,How many times is Salat mentioned in the Holy Quran?,690,700,730,None of these,D
3115,Which companion was given the task of learning the Hebrew/Syriac language?,Zayd ibn Thabit (RA),Abdullah ibn Amr (RA),Anas ibn Malik (RA),Salman al-Farsi (RA),A
3116,The Prophet Muhammad's (PBUH) lineage can be traced back to Prophet Ibrahim (AS) through his son:,Prophet Ishaq (AS),Prophet Lut (AS),Prophet Ya'qub (AS),Prophet Isma'il (AS),D
3117,Name the valley near Medina where the Holy Prophet (PBUH) reached after an 8-day journey.,Kufa,Quba,Basra,Yathrib,B
3118,Who delivered the final blow to Abu Jahl after he was mortally wounded at Badr?,Abdullah ibn Mas'ud (RA),Umar (RA),Ali (RA),Abu Bakr (RA),A
3119,"The ""Shaduf"" and ""Saqiyah"" were innovations related to:",Calligraphy and paper-making,Astrolabes and navigation,Irrigation and water-raising techniques,Surgical instruments,C
3120,Imam Ghazali (RA) passed away in which Hijri year?,500 Hijri,503 Hijri,505 Hijri,510 Hijri,C
3121,"Which Caliph was nicknamed ""al-Farooq"" (The one who distinguishes between right and wrong)?",Uthman (RA),Abu Bakr (RA),Umar ibn al-Khattab (RA),Ali (RA),C
3122,How many Para (parts) are there in the Qur'an?,40,15,30,33,C
3123,"The Quranic word ""Tadleel"" means:",To lead astray,To go properly,To go on the right path,None of these,A
3124,To whom did the Holy Prophet (SAW) go after the revelation of the first Wahy?,Hazrat Khadija (RA),Warqa bin Nofal,Hazrat Abu Bakr (RA),Hazrat Ali bin Abu Talib (RA),A
3125,"The ""Khedive"" was a title used by the rulers of which country from 1867 to 1914?",Morocco,Tunisia,Egypt,Libya,C
3126,How many Masarif of Zakat are mentioned in the Holy Quran?,6,7,8,9,C
3127,The type of Shirkatul-milk is:,Shirkatul Aqd,Shirkatul Risala,Shirkatul Eco,None of these,D
3128,A category of Hadith compilation where traditions are grouped into chapters according to their subject matter is known as:,Musnad,Musannaf,Jami',Sunan,B
3129,Which Surah is called the heart of the Holy Quran?,Surah Rehman,Surah Yasin,Surah Naml,Surah Baqarah,B
3130,Which of the noble wives (Ummahat-ul-Momineen) passed away in 63 Hijri?,Hazrat Juwayriya,Hazrat Umm Habibah,Hazrat Umm Salamah,Hazrat Hafsa,C
3131,Hazrat Umar (R.A.) belonged to which family of the Quraysh?,Aad,Aws,Khazraj,Adi,D
3132,With which prophet is the miracle of the dromedary associated?,Hazrat Nuh (A.S.),Hazrat Shees (A.S.),Hazrat Ayyub (A.S.),Hazrat Salih (A.S.),D
3133,Which Prophet is known as Zun-Nun?,Hazrat Younas (A.S),Hazrat Shoaib (A.S),Hazrat Zul-Kifl (A.S),None of these,A
3134,Who was the first male convert to Islam?,Abu Bakr (R.A.),Hazrat Ali (R.A.),Hazrat Usman (R.A.),None of these,A
3135,A Hadith whose text (`matn`) contradicts the Quran or established facts is considered:,Hasan (Good),Sahih (Authentic),Shadhdh or Munkar (Anomalous or Denounced),Da'if (Weak),C
3136,What is the literal meaning of Ijma?,Cooperate with one another,Meeting occasionally,Making new decisions,Uniting in opinion,D
3137,Name the Umm-ul-Momineen who narrated maximum ahadith?,Hazrat Ayesha Siddiqa RA,Hazrat Zainab RA,Hazrat Hafsa RA,None of these,A
3138,The Charter of Medina was made in:,The 1st Year of Hijrah,The 2nd Year of Hijrah,The 3rd Year of Hijrah,The 4th Year of Hijrah,A
3139,"What is the literal meaning of ""Dhikr"" (remembrance)?","Chanting ""Allah, Allah"" (remembrance of Allah)",Remembering Allah abundantly,To remember,None of these,C
3140,Who was the leader of the infidels in the Battle of Uhud?,Abu Jahl,Abu Sufyan,Abu Lahab,None of these,B
3141,"Which Umayyad Caliph is known for his piety and is often called the ""Fifth Rightly Guided Caliph""?",Umar ibn Abd al-Aziz,Yazid I,Abd al-Malik ibn Marwan,Hisham ibn Abd al-Malik,A
3142,Which prophet is called Shaykh al-Anbiya?,Hazrat Nuh (A.S.),Hazrat Idris (A.S.),Hazrat Shees (A.S.),Hazrat Ibrahim (A.S.),A
3143,"According to some scholars like Shah Waliullah, the number of abrogated (mansukh) Quranic verses is:",Over 100,None,5,20,C
3144,Who was the commander of infidels in the battle of Ditch (Khandaq)?,Abu Sufyan,Abu Jahl,Abu Lahb,Utba,A
3145,"What is the meaning of the name of Muhammad (PBUH), ""Mujtaba""?",The Constant,The Helper,The Selected,The Reason,C
3146,How many gods do Sikhs believe in?,One,Two,Three,None of these,A
3147,Which Sahabi suggested digging a trench in battle?,Salman Farsi,Abu Dharr al-Ghifari,Zayd ibn Harithah,Ibn Abi'l-Arqam,A
3148,"The ""Tafsir al-Kashshaf"" is a famous commentary on the Quran from which theological perspective?",Mu'tazili,Ash'ari,Sufi,Athari,A
3149,"During the migration from Makkah to Madinah, the Holy Prophet (PBUH) and Hazrat Abu Bakr Siddiq (R.A.) took shelter in the:",Cave of Hira,Dar al-Arqam,Cave of Thawr,Holy Kaaba,C
3150,Who was called 'the kidnapper of the scholars'?,Harun-ur-Rashid,Mahmud Ghaznavi,Abu Jafar Mansur,Alamgir,B
3151,Name the person who got the status of a Sahabi without having seen the Holy Prophet (SAW).,Hazrat Awais Qarni (RA),Hazrat Zayd ibn Harithah (RA),Hazrat Abu Hanifa (RA),None of these,A
3152,Voluntary donations are called:,Booty,Bounties,Atiyyat,None of the above,C
3153,The oasis of Khyber is located approximately 150 km:,Near Syria,North of Madinah,East of Makkah,South of Jerusalem,B
3154,When was Zakat made compulsory?,in 5 AH,in 3 AH,in 4 AH,in 2 AH,D
3155,Hazrat Usman (R.A.) ruled for,"4 years, 3 months","10 years, 5 months",12 years,None of these,C
3156,"How many ahadith are there in the Musnad of Ahmad ibn Hanbal, of which 10,000 have occurred more than once?",40000,50000,60000,70000,A
3157,Who wrote the Treaty of Hudaybiyyah?,Uthman (RA),Ali (RA),Bilal (RA),Umar (RA),B
3158,Name the Sahabiyah who was the first one to be martyred in the history of Islam.,Hazrat Safiyyah (RA),Hazrat Umm Kulthum (RA),Hazrat Sumayyah (RA),Hazrat Juwayriyah (RA),C
3159,Laws about marriage are given in which surah?,As-Sajdah,Ahzab,An-Nisa,Al-Noor,C
3160,Surah al-Waqi'ah is also called:,Surah al-Ghani,Thuluth al-Qur'an,Qalb al-Qur'an,Surah Afzal,A
3161,Which wife of the Holy Prophet (SAW) was a great scholar?,Hazrat Hafsa,Hazrat Ayesha,Hazrat Khadijah,None of these,B
3162,"What is the meaning of the name of Muhammad (PBUH), ""Mustafa""?",The Chosen,The True Friend,The Guided,None of these,A
3163,Ramazan is the ________ month of the Islamic calendar.,9th,11th,10th,12th,A
3164,Which is the first collection of ahadith?,Al-Istibsar,Al-Kafi,Sahifah al-Sadiqah,None,C
3165,"After the Battle of Yarmuk, which was won by the Muslims, Khalid ibn al-Walid was removed by Caliph Umar (RA) from his supreme command. The new Supreme Commander was:",Amr ibn al-As (RA),Abu Ubaidah (RA),Sa'd ibn Abi Waqqas (RA),Hazrat Bilal (RA),B
3166,Name the person who was the first to translate the Holy Quran into Persian.,Shah Rafi-ud-Din,Shah Waliullah,Khalid ibn al-Walid,Mujaddid Alf-Sani,B
3167,"The ""Battle of Siffin"" ended with a controversial:",Decisive victory for Muawiya (RA),Decisive victory for Ali (RA),Arbitration (Tahkim),Treaty of surrender,C
3168,Tawaf al-Sadr (The Farewell Tawaf) is also called:,Tawaf al-Pukh,Tawaf al-Wada',Tawaf al-Qudum,Tawaf al-Ifadah,B
3169,Who was the first ambassador sent by the Prophet Muhammad (PBUH)?,Ja'far ibn Abi Talib (RA),Mus'ab ibn Umayr (RA),Abdullah ibn Hudhafah (RA),Zayd ibn Harithah (RA),B
3170,Who was the first person in Madinah to act as a scribe of Wahi (revelation)?,Abu Salama (RA),Abdullah ibn Umar (RA),Ubayy ibn Ka'b (RA),Zayd ibn Thabit (RA),D
3171,"Which angel is known as ""Malak al-Mawt"" (The Angel of Death)?",Izra'il (AS),Jibra'il (AS),Israfil (AS),None of them,A
3172,The name of Zakat is most often repeated with:,Sawm,Salat,Hajj,None of the above,B
3173,The Kaffarah for breaking a fast (Roza) is to keep _____ fasts for continuous days.,60,70,50,40,A
3174,"What, according to the Qur'an, is the root cause of evil?",Alcohol,Bribe,Theft,Adultery,A
3175,Who gave the news of the birth of Muhammad (PBUH) to Hazrat Abdul Muttalib?,Umm Habibah,Umm Ayman,Umm Jamil,Umm Tariq,B
3176,Which of the following according to the Holy Quran is an unpardonable sin?,Lie,Jealousy,Shirk,Theft,C
3177,"The ""Hanafi"" school of law is the official school of jurisprudence for which modern state?",Iran,Saudi Arabia,Pakistan and Turkey,Morocco,C
3178,The social and economic boycott of Banu Hashim by the Quraysh lasted for how many years?,Three years,One year,Two years,Four years,A
3179,"During Hajj, the gathering at Arafat occurred on what date?",8 Zil Haj,9 Zil Haj,10 Zil Haj,None of these,B
3180,The companion who suggested the excavation of a trench (`khandaq`) for the defense of Madinah was:,Abu Bakr al-Siddiq,Umar ibn al-Khattab,Ali ibn Abi Talib,Salman al-Farsi,D
3181,What is the meaning of Anfal?,The Mountain,The cattle,The Cow,Booty,D
3182,Qiyas essentially means to ______.,Use human reasoning to compare an existing situation with one for which legislation already exists,Make independent decisions,Judge carefully,Make new laws,D
3183,How many days before Eid was the order for Fitrana given in 2 A.H.?,5,10,15,2,D
3184,"The famous library of Alexandria was destroyed multiple times, with the final destruction often debated but occurring before the:",Establishment of the Ptolemaic dynasty,Roman conquest,Arab conquest of Egypt,Greek conquest,C
3185,Umrah can be performed at any time except for which specific days of Dhul-Hijjah?,From the 9th to the 13th,"From the 8th to the 13th (if performing Hajj, no separate Umrah)",From the 10th to the 12th,No restriction,B
3186,The title of Hazrat Ya'qub (A.S.) was:,Saif,Israel,Safi Allah,None of these,B
3187,The first major fitna (civil war) began with the assassination of which Caliph?,Uthman (RA),Umar (RA),Ali (RA),Abu Bakr (RA),A
3188,Which Surah is also called 'Ghafir' (The Forgiver)?,Al-Mu'minun,Al-Mu'min,Ha Mim as-Sajdah,Al-Mulk,A
3189,Ghazwa Tabuk was fought against the,Jews,Romans,Persians,None of these,B
3190,Which famous warrior was killed by Ali (RA) in a duel during the Battle of the Ditch?,Abu Jahl,Waleed ibn Utbah,Amr ibn Abd Wudd,Shaiba,C
3191,The Quba Mosque has been mentioned in the Qur'an in:,Surah al-Tawbah,Surah al-Anfal,Surah al-Muzzammil,Surah al-Duha,A
3192,Which of the following Prophets was the first who learned to write?,Ibrahim (AS),Idris (AS),Musa (AS),Harun (AS),B
3193,Who was the principal scribe of the Holy Qur'an?,Hazrat Abdullah ibn Mas'ud (RA),Hazrat Zayd ibn Thabit (RA),Hazrat Abu Bakr (RA),Hazrat Umar (RA),B
3194,Umm-ul-Masakeen (Mother of the Poor) was the title given to which wife of the Holy Prophet (PBUH)?,Sawda (RA),Zaynab bint Khuzaymah (RA),Safiyyah (RA),Zaynab bint Jahsh (RA),B
3195,In which fort did the powerful Jewish warrior Marhab reside during the Battle of Khyber?,The Fort of Na'im,The Fort of Zubayr,The Fort of Abi,The Fort of Zanar,A
3196,Zakat can be distributed among how many categories of people?,6,8,9,None of these,B
3197,"Who was a famous historian, jurist, philosopher, and politician?",Shams-ud-din Ibn Khallikan,Abd al-Rahman Ibn Khaldun,Abu Bakr Muhammad ibn Yahya,None of these,B
3198,Ghazwa Khaybar was fought between:,Muslims and Christians,Muslims and Jews,Muslims and non-Muslims of Madinah,Muslims and Hindus,B
3199,What is the wife's share in her deceased husband's inheritance if they have no children?,One-fourth,One-third,One-half,None of these,A
3200,Who tore away the letter (message) of Holy Prophet Muhammad (PBUH)?,Khusro Pervaiz,Al-Muqawqas,Najashi,None of these,A
3201,Which companion was tasked with compiling the Holy Quran into a single volume during the reign of Abu Bakr (RA)?,Zayd ibn Harithah,Zayd ibn Thabit,Hassan Ibn Thabit,None of these,B
3202,Which battle is referred to as Yaumul Furqan?,Badr,Uhad,Hunayn,None of these,A
3203,Which companion gave the final bath (ghusl) to the Prophet Muhammad (peace be upon him)?,Hazrat Abu Bakr Siddiq (RA),Hazrat Umar ibn Khattab (RA),Hazrat Uthman ibn Affan (RA),Hazrat Ali ibn Abi Talib (RA),D
3204,The two angels who record a person's good and evil deeds are known as:,Kiraman Katibin,Farishtain,Munkar and Nakeer,None of them,A
3205,The name of the bird which is mentioned twice in the Holy Qur'an:,Parrot,Eagle,Hud-hud,Sparrow,C
3206,The episode of the Hijrat is mentioned in Surah,Al-Tawbah,Al-Tariq,Yasin,Al-e-Imran,A
3207,"In Sufism, ""Tariqa"" literally means:",The Knowledge,The Truth,The Path,The Follower,C
3208,The famous philosopher Al-Kindi is known for his work in introducing and integrating which tradition into the Islamic world?,Persian mysticism,Indian mathematics,Chinese medicine,Greek and Hellenistic philosophy,D
3209,The minimum number of witnesses required for a valid marriage contract in most Sunni schools is:,Two male Muslims,One male Muslim,Four male Muslims,One male and two females,A
3210,When was Siyam of Ramazan ordered?,in 5 AH,in 7 AH,in 4 AH,in 2 AH,D
3211,The Battle of Ain Jalut in 1260 was a major turning point as the Mamluks defeated which invading force?,Mongols,Crusaders,Seljuks,Byzantines,A
3212,In which Hijri year did the conquest of Makkah take place?,7th Hijri,8th Hijri,9th Hijri,10th Hijri,B
3213,"What is the meaning of ""Zam Zam""?",To flow,To stop,To burst,To outflow,B
3214,What does Zam Zam mean?,Al-shafa,Al-rahmat,To flow,To stop,D
3215,Which of the following was restored during the reign of Umar Ibn-e-Abdul Aziz?,Khiraaj,Bait-ul-Maal,Jizya,None of these,B
3216,Which was the first capital of the Islamic Commonwealth?,Makkah,Madina,Ta'if,Khyber,B
3217,The book of narration which Abdullah ibn Amr ibn al-'As wrote is named ______.,Sahifah al-Sadiqah,Ahadith-e-Sadiqah,Sahifah-e-Abdullah,Sahih Ahadith,A
3218,On whom was Salat (formal prayer) made obligatory?,The Ummah of 5 Prophets,The Ummah of Prophet Muhammad (PBUH),Every Ummah since Prophet Adam,None of these,B
3219,"The first comprehensive mathematics textbook, ""The Compendious Book on Calculation by Completion and Balancing,"" was authored by:",Omar Khayyam,Al-Samaw'al,Al-Khwarizmi,Nasir al-din al-Tusi,C
3220,When did the five prayers become Farz?,in the 12th Nabvi,in the 10th Nabvi,in the 13th Nabvi,in the 11th Nabvi,B
3221,A person who is liable to pay Zakat is known as:,Sahib-e-Taufeeq,Sahib-e-Hisab,Sahib-e-Zakat,Sahib-e-Nisab,D
3222,The minimum number of verses in a Surah in the Holy Quran:,Is 2,Is 3,Is 5,Is 6,B
3223,"The ""Janissaries"" were an elite infantry unit that formed the household troops of the:",Mughal Emperors,Abbasid Caliphs,Ottoman Sultans,Fatimid Caliphs,C
